cod_ibge,ano,rede,etapa_ensino,matriculas
1707306,2020,2,26,58
1707306,2020,2,25,51
1707306,2020,2,41,62
1707306,2020,2,21,72
1707306,2020,2,20,69
1707306,2020,3,16,88
1707306,2020,3,15,56
1707306,2020,3,17,80
1707306,2020,3,18,59
1707306,2020,3,14,44
1707306,2020,3,2,53
1707306,2020,3,1,81
1707306,2020,3,,77
1707306,2020,2,19,100
1707306,2020,2,,65
1707405,2019,3,21,89
1707405,2019,3,17,262
1707405,2019,2,41,125
1707405,2019,3,18,202
1707405,2019,3,2,319
1707405,2019,3,14,162
1707405,2019,3,20,121
1707405,2019,2,20,130
1707405,2019,2,26,165
1707405,2019,3,1,76
1707405,2019,2,25,178
1707405,2019,3,19,214
1707405,2019,3,41,77
1707405,2019,2,,190
1707405,2019,2,18,22
1707405,2019,3,16,230
1707405,2019,3,70,49
1707405,2019,2,27,75
1707405,2019,3,15,177
1707405,2019,2,19,49
1707405,2019,2,21,114
1707405,2019,3,,32
1707405,2019,2,32,22
1707405,2019,2,30,31
1707405,2019,2,31,24
1707405,2020,2,27,124
1707405,2020,3,19,191
1707405,2020,3,16,240
1707405,2020,3,20,153
1707405,2020,3,21,81
1707405,2020,3,17,211
1707405,2020,3,18,219
1707405,2020,3,41,63
1707405,2020,2,26,139
1707405,2020,2,25,167
1707405,2020,2,32,21
1707405,2020,2,31,40
1707405,2020,2,41,124
1707405,2020,2,30,44
1707405,2020,3,70,56
1707405,2020,2,18,17
1707405,2020,2,20,75
1707405,2020,2,19,60
1707405,2020,2,21,140
1707405,2020,3,2,208
1707405,2020,3,15,153
1707405,2020,3,14,176
1707405,2020,3,1,188
1707405,2020,2,,62
1707405,2020,3,,31
1707553,2019,2,21,64
1707553,2019,3,14,53
1707553,2019,2,26,58
1707553,2019,3,,100
1707553,2019,2,25,57
1707553,2019,2,27,52
1707553,2019,3,15,60
1707553,2019,2,41,70
1707553,2019,2,19,65
1707553,2019,2,,62
1707553,2019,2,71,44
1707553,2019,3,16,92
1707553,2019,3,18,64
1707553,2019,2,20,55
1707553,2019,3,17,70
1707553,2019,2,70,13
1707553,2019,3,1,83
1707553,2019,2,69,30
1707553,2019,3,2,97
1707553,2020,2,19,68
1707553,2020,2,25,69
1707553,2020,2,20,68
1707553,2020,2,26,57
1707553,2020,3,14,54
1707553,2020,3,15,50
1707553,2020,3,16,62
1707553,2020,3,17,95
1707553,2020,3,18,70
1707553,2020,2,21,52
1707553,2020,2,27,41
1707553,2020,2,70,24
1707553,2020,2,71,35
1707553,2020,2,,49
1707553,2020,2,41,55
1707553,2020,2,69,36
1707553,2020,3,2,87
1707553,2020,3,1,113
1707652,2019,2,70,11
1707652,2019,3,,117
1707652,2019,3,1,100
1707652,2019,2,41,79
1707652,2019,3,2,107
1707652,2019,2,21,60
1707652,2019,3,18,94
1707652,2019,2,19,104
1707652,2019,2,26,85
1707652,2019,3,16,110
1707652,2019,3,15,56
1707652,2019,2,25,89
1707652,2019,3,17,91
1707652,2019,2,,95
1707652,2019,2,20,75
1707652,2019,2,27,47
1707652,2019,3,14,56
1707652,2020,2,27,69
1707652,2020,2,26,79
1707652,2020,2,25,81
1707652,2020,3,1,93
1707652,2020,3,14,70
1707652,2020,3,15,64
1707652,2020,3,16,66
1707652,2020,3,2,117
1707652,2020,2,19,135
1707652,2020,2,20,64
1707652,2020,2,21,65
1707652,2020,3,17,91
1707652,2020,3,18,84
1707652,2020,3,,80
1707652,2020,2,41,48
1707652,2020,2,,53
1707652,2020,2,70,19
1707702,2019,3,1,93
1707702,2019,2,21,105
1707702,2019,2,26,75
1707702,2019,3,18,135
1707702,2019,2,41,111
1707702,2019,3,17,145
1707702,2019,2,19,125
1707702,2019,3,16,134
1707702,2019,3,15,105
1707702,2019,2,20,116
1707702,2019,2,25,107
1707702,2019,3,2,141
1707702,2019,2,27,63
1707702,2019,3,70,27
1707702,2019,2,,67
1707702,2019,3,14,93
1707702,2019,2,71,44
1707702,2019,3,21,34
1707702,2019,3,41,23
1707702,2019,3,19,38
1707702,2019,2,70,10
1707702,2019,3,20,19
1707702,2020,2,41,101
1707702,2020,2,21,115
1707702,2020,2,19,151
1707702,2020,2,20,73
1707702,2020,2,27,58
1707702,2020,2,26,88
1707702,2020,2,25,117
1707702,2020,2,71,74
1707702,2020,3,15,99
1707702,2020,3,16,122
1707702,2020,3,17,135
1707702,2020,3,1,77
1707702,2020,3,18,139
1707702,2020,3,2,154
1707702,2020,2,,67
1707702,2020,3,14,96
1707702,2020,3,19,36
1707702,2020,3,20,23
1707702,2020,3,21,18
1707702,2020,3,70,8
1707702,2020,3,41,26
1708205,2019,3,2,474
1708205,2019,1,40,75
1708205,2019,4,19,91
1708205,2019,2,27,180
1708205,2019,2,,208
1708205,2019,4,2,29
1708205,2019,3,15,136
1708205,2019,2,20,145
1708205,2019,3,14,185
1708205,2019,2,25,286
1708205,2019,4,27,82
1708205,2019,4,20,95
1708205,2019,3,70,45
1708205,2019,3,16,159
1708205,2019,2,21,138
1708205,2019,1,68,42
1708205,2019,4,21,91
1708205,2019,4,25,97
1708205,2019,2,26,202
1708205,2019,3,,304
1708205,2019,3,20,120
1708205,2019,3,19,141
1708205,2019,2,15,57
1708205,2019,2,71,97
1708205,2019,3,18,267
1708205,2019,4,26,93
1708205,2019,3,1,50
1708205,2019,4,16,73
1708205,2019,3,17,184
1708205,2019,2,41,129
1708205,2019,4,14,25
1708205,2019,3,41,123
1708205,2019,1,39,28
1708205,2019,4,40,25
1708205,2019,3,21,140
1708205,2019,4,41,89
1708205,2019,4,17,86
1708205,2019,2,18,120
1708205,2019,3,69,37
1708205,2019,2,17,89
1708205,2019,4,18,96
1708205,2019,2,16,53
1708205,2019,2,19,151
1708205,2019,4,1,13
1708205,2019,4,15,68
1708205,2019,2,14,21
1708205,2019,2,69,26
1708205,2019,2,70,14
1708205,2020,4,41,93
1708205,2020,4,25,87
1708205,2020,4,21,97
1708205,2020,4,26,97
1708205,2020,4,20,91
1708205,2020,4,27,89
1708205,2020,4,40,36
1708205,2020,4,19,106
1708205,2020,4,18,86
1708205,2020,2,27,166
1708205,2020,2,41,142
1708205,2020,2,21,146
1708205,2020,2,25,274
1708205,2020,4,17,86
1708205,2020,2,19,206
1708205,2020,2,20,144
1708205,2020,4,16,77
1708205,2020,2,26,195
1708205,2020,2,18,102
1708205,2020,4,15,69
1708205,2020,2,17,63
1708205,2020,2,16,62
1708205,2020,4,14,25
1708205,2020,3,18,180
1708205,2020,3,17,128
1708205,2020,3,16,141
1708205,2020,3,15,135
1708205,2020,3,14,214
1708205,2020,4,2,16
1708205,2020,2,15,49
1708205,2020,3,2,444
1708205,2020,2,,118
1708205,2020,2,71,91
1708205,2020,4,1,15
1708205,2020,2,14,30
1708205,2020,3,1,172
1708205,2020,3,,20
1708205,2020,3,20,122
1708205,2020,3,19,175
1708205,2020,3,41,115
1708205,2020,3,21,116
1708205,2020,1,40,41
1708205,2020,1,39,85
1708205,2020,3,69,13
1708205,2020,3,70,90
1708205,2020,2,69,30
1708205,2020,1,68,20
1708205,2020,2,70,14
1708205,2020,1,30,35
1708254,2019,2,20,24
1708254,2019,3,18,93
1708254,2019,3,17,59
1708254,2019,2,27,57
1708254,2019,2,41,41
1708254,2019,3,1,74
1708254,2019,3,2,111
1708254,2019,3,16,58
1708254,2019,2,,49
1708254,2019,2,21,27
1708254,2019,3,14,55
1708254,2019,2,25,51
1708254,2019,3,,55
1708254,2019,3,20,38
1708254,2019,3,41,35
1708254,2019,2,70,39
1708254,2019,3,19,48
1708254,2019,2,26,47
1708254,2019,3,21,35
1708254,2019,2,69,19
1708254,2019,3,15,36
1708254,2019,2,71,13
1708254,2019,2,19,29
1708254,2019,2,2,2
1708254,2019,2,18,1
1708254,2020,2,27,36
1708254,2020,2,26,38
1708254,2020,2,25,71
1708254,2020,2,41,32
1708254,2020,2,69,11
1708254,2020,2,21,28
1708254,2020,3,16,48
1708254,2020,3,20,45
1708254,2020,2,70,40
1708254,2020,3,41,29
1708254,2020,3,2,122
1708254,2020,3,15,55
1708254,2020,2,20,25
1708254,2020,2,71,21
1708254,2020,3,19,70
1708254,2020,3,1,59
1708254,2020,2,,39
1708254,2020,2,19,25
1708254,2020,3,14,55
1708254,2020,3,17,60
1708254,2020,3,18,54
1708254,2020,3,21,42
1708254,2020,3,,15
1708254,2020,2,18,1
1708254,2020,2,2,2
1708304,2019,3,,178
1708304,2019,2,27,64
1708304,2019,2,25,97
1708304,2019,2,2,1
1708304,2019,3,1,79
1708304,2019,3,15,69
1708304,2019,3,14,56
1708304,2019,2,,194
1708304,2019,3,18,97
1708304,2019,2,15,69
1708304,2019,3,17,97
1708304,2019,2,20,100
1708304,2019,2,69,18
1708304,2019,3,16,69
1708304,2019,2,19,67
1708304,2019,2,41,87
1708304,2019,3,2,130
1708304,2019,2,70,13
1708304,2019,2,26,89
1708304,2019,2,71,27
1708304,2019,2,21,79
1708304,2019,3,69,8
1708304,2020,2,27,70
1708304,2020,2,26,71
1708304,2020,2,41,75
1708304,2020,2,21,110
1708304,2020,2,25,95
1708304,2020,3,2,109
1708304,2020,3,18,84
1708304,2020,3,17,73
1708304,2020,3,16,68
1708304,2020,2,15,53
1708304,2020,3,1,71
1708304,2020,3,15,48
1708304,2020,2,20,58
1708304,2020,3,,244
1708304,2020,3,14,63
1708304,2020,2,70,30
1708304,2020,2,,95
1708304,2020,2,69,24
1708304,2020,2,19,113
1708304,2020,2,71,30
1709005,2019,3,,729
1709005,2019,3,20,186
1709005,2019,3,17,163
1709005,2019,2,16,154
1709005,2019,2,27,203
1709005,2019,3,41,131
1709005,2019,2,21,160
1709005,2019,2,20,136
1709005,2019,3,18,199
1709005,2019,3,15,126
1709005,2019,2,18,164
1709005,2019,2,14,78
1709005,2019,3,2,395
1709005,2019,3,16,202
1709005,2019,2,26,247
1709005,2019,2,19,174
1709005,2019,3,21,127
1709005,2019,3,14,144
1709005,2019,2,17,148
1709005,2019,3,19,212
1709005,2019,2,70,20
1709005,2019,3,1,129
1709005,2019,2,25,329
1709005,2019,2,15,147
1709005,2019,2,41,173
1709005,2019,3,70,31
1709005,2019,3,69,3
1709005,2019,2,71,48
1709005,2019,2,,114
1709005,2019,2,69,8
1709005,2020,2,21,133
1709005,2020,2,41,144
1709005,2020,2,25,324
1709005,2020,2,26,268
1709005,2020,2,27,219
1709005,2020,2,19,150
1709005,2020,2,18,146
1709005,2020,2,71,36
1709005,2020,2,17,158
1709005,2020,2,16,156
1709005,2020,2,20,172
1709005,2020,2,15,83
1709005,2020,2,70,14
1709005,2020,3,2,397
1709005,2020,3,14,142
1709005,2020,2,,67
1709005,2020,3,15,150
1709005,2020,3,16,157
1709005,2020,3,17,196
1709005,2020,3,18,141
1709005,2020,3,19,197
1709005,2020,3,20,183
1709005,2020,3,21,150
1709005,2020,3,41,121
1709005,2020,3,70,28
1709005,2020,2,14,121
1709005,2020,3,1,147
1709005,2020,3,69,12
1709005,2020,3,,9
1709302,2019,2,21,334
1709302,2019,2,19,406
1709302,2019,4,18,77
1709302,2019,3,16,326
1709302,2019,4,14,88
1709302,2019,2,41,349
1709302,2019,2,,603
1709302,2019,3,2,468
1709302,2019,3,17,344
1709302,2019,3,14,254
1709302,2019,2,20,394
1709302,2019,4,19,59
1709302,2019,4,39,32
1709302,2019,2,25,324
1709302,2019,3,18,317
1709302,2019,2,69,82
1709302,2019,3,15,323
1709302,2019,3,1,183
1709302,2019,4,1,67
1709302,2019,2,26,222
1709302,2019,2,27,194
1709302,2019,4,15,93
1709302,2019,4,16,81
1709302,2019,4,2,147
1709302,2019,2,70,65
1709302,2019,4,17,81
1709302,2019,2,71,195
1709302,2019,4,20,57
1709302,2019,4,26,17
1709302,2019,3,,56
1709302,2019,2,2,11
1709302,2019,3,20,14
1709302,2019,4,21,56
1709302,2019,4,25,33
1709302,2019,4,27,17
1709302,2019,4,40,20
1709302,2019,2,14,4
1709302,2019,3,21,13
1709302,2019,3,41,16
1709302,2019,4,41,42
1709302,2019,3,19,16
1709302,2019,2,16,6
1709302,2019,2,15,6
1709302,2020,3,17,332
1709302,2020,3,18,328
1709302,2020,4,18,80
1709302,2020,4,20,48
1709302,2020,4,19,58
1709302,2020,4,21,51
1709302,2020,4,41,47
1709302,2020,4,17,77
1709302,2020,4,16,85
1709302,2020,3,16,321
1709302,2020,4,15,77
1709302,2020,2,41,322
1709302,2020,2,21,363
1709302,2020,2,25,390
1709302,2020,2,26,267
1709302,2020,2,27,202
1709302,2020,3,19,21
1709302,2020,3,20,19
1709302,2020,3,41,16
1709302,2020,4,14,90
1709302,2020,3,15,259
1709302,2020,3,21,16
1709302,2020,3,2,401
1709302,2020,3,14,249
1709302,2020,2,20,330
1709302,2020,2,19,439
1709302,2020,4,2,138
1709302,2020,4,40,55
1709302,2020,3,1,319
1709302,2020,2,,317
1709302,2020,4,1,67
1709302,2020,3,,460
1709302,2020,2,16,5
1709302,2020,2,14,5
1709302,2020,2,2,11
1709302,2020,2,15,4
1709302,2020,2,69,79
1709302,2020,2,70,91
1709302,2020,2,71,236
1709302,2020,4,25,21
1709302,2020,4,26,23
1709302,2020,4,27,13
1709302,2020,4,39,5
1709500,2019,2,25,1144
1709500,2019,2,71,390
1709500,2019,2,,741
1709500,2019,4,20,112
1709500,2019,4,25,181
1709500,2019,2,21,890
1709500,2019,3,15,656
1709500,2019,4,14,445
1709500,2019,2,26,827
1709500,2019,4,2,917
1709500,2019,3,16,744
1709500,2019,3,2,1391
1709500,2019,2,41,803
1709500,2019,3,17,718
1709500,2019,2,16,480
1709500,2019,3,41,277
1709500,2019,4,26,176
1709500,2019,2,17,457
1709500,2019,2,19,791
1709500,2019,2,18,479
1709500,2019,4,40,374
1709500,2019,4,41,113
1709500,2019,3,18,682
1709500,2019,2,27,600
1709500,2019,3,14,705
1709500,2019,2,30,37
1709500,2019,3,20,392
1709500,2019,3,,855
1709500,2019,2,15,240
1709500,2019,3,21,309
1709500,2019,4,1,570
1709500,2019,4,,363
1709500,2019,1,32,64
1709500,2019,2,20,807
1709500,2019,4,17,138
1709500,2019,4,16,174
1709500,2019,3,1,412
1709500,2019,3,19,414
1709500,2019,4,71,123
1709500,2019,4,21,115
1709500,2019,4,27,104
1709500,2019,4,18,152
1709500,2019,1,30,115
1709500,2019,2,14,30
1709500,2019,3,70,104
1709500,2019,4,19,103
1709500,2019,1,67,36
1709500,2019,1,40,45
1709500,2019,1,31,83
1709500,2019,4,39,34
1709500,2019,4,15,206
1709500,2019,4,68,29
1709500,2019,4,69,35
1709500,2019,2,1,7
1709500,2019,3,69,18
1709500,2019,2,69,85
1709500,2019,4,70,14
1709500,2019,2,2,7
1709500,2019,1,39,3
1709500,2020,2,21,865
1709500,2020,2,41,838
1709500,2020,2,30,64
1709500,2020,2,31,34
1709500,2020,4,27,131
1709500,2020,4,18,104
1709500,2020,4,19,112
1709500,2020,4,20,93
1709500,2020,4,26,170
1709500,2020,4,21,105
1709500,2020,4,25,171
1709500,2020,4,41,108
1709500,2020,4,16,170
1709500,2020,4,17,149
1709500,2020,2,20,809
1709500,2020,4,15,232
1709500,2020,3,16,647
1709500,2020,2,19,803
1709500,2020,3,15,758
1709500,2020,3,14,763
1709500,2020,2,18,492
1709500,2020,4,14,398
1709500,2020,4,2,874
1709500,2020,4,1,449
1709500,2020,2,27,708
1709500,2020,2,17,563
1709500,2020,1,32,68
1709500,2020,2,16,352
1709500,2020,2,26,903
1709500,2020,2,25,977
1709500,2020,1,31,67
1709500,2020,3,2,1426
1709500,2020,3,17,678
1709500,2020,3,18,686
1709500,2020,1,67,44
1709500,2020,2,,565
1709500,2020,4,40,376
1709500,2020,2,71,415
1709500,2020,4,39,66
1709500,2020,2,15,192
1709500,2020,3,1,725
1709500,2020,4,71,110
1709500,2020,3,19,431
1709500,2020,3,20,407
1709500,2020,3,21,347
1709500,2020,3,41,316
1709500,2020,3,,733
1709500,2020,3,69,30
1709500,2020,3,70,213
1709500,2020,2,69,106
1709500,2020,2,14,28
1709500,2020,4,68,63
1709500,2020,4,69,33
1709500,2020,4,,214
1709500,2020,4,70,11
1709500,2020,1,30,127
1709807,2019,3,,98
