cod_ibge,ano,rede,ensino,ideb,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa
1703602,2013,estadual,fundamental,3.1,79.6,0.79516,220.44,215.77
1703602,2013,municipal,fundamental,5.0,97.9,0.975743,204.63,180.77
1703602,2013,publica,fundamental,5.0,97.9,0.975743,204.63,180.77
1703602,2013,publica,fundamental,3.1,79.6,0.79516,220.44,215.77
1703602,2015,estadual,fundamental,3.2,68.9,0.71361101,241.6,230.65
1703602,2015,municipal,fundamental,5.4,97.8,0.976152,212.1,191.68
1703602,2017,estadual,fundamental,3.2,72.2,0.72549099,241.83,225.02
1703602,2017,estadual,medio,3.8,93.9,0.93584597,250.08,260.7
1703602,2017,municipal,fundamental,5.7,94.8,0.94326299,212.94,219.85
1703602,2017,publica,fundamental,5.7,94.8,0.94326299,212.94,219.85
1703602,2017,publica,fundamental,3.2,72.2,0.72549099,241.83,225.02
1703602,2017,publica,medio,3.8,93.9,0.93584597,250.08,260.7
1703602,2019,estadual,fundamental,,87.3,0.87375802,,
1703602,2019,estadual,medio,,77.6,0.81243002,,
1703602,2019,municipal,fundamental,5.6,96.7,0.96098799,218.53,200.61
1703602,2019,publica,fundamental,,87.3,0.87375802,,
1703602,2019,publica,fundamental,5.6,96.7,0.96098799,218.53,200.61
1703602,2019,publica,medio,,77.6,0.81243002,,
1703602,2021,estadual,fundamental,4.7,100.0,1.0,241.77,237.81
1703602,2021,estadual,medio,4.3,100.0,1.0,265.64,258.98
1703602,2021,municipal,fundamental,5.3,100.0,1.0,201.23,192.6
1703602,2021,publica,fundamental,4.7,100.0,1.0,241.77,237.81
1703602,2021,publica,fundamental,5.3,100.0,1.0,201.23,192.6
1703602,2021,publica,medio,4.3,100.0,1.0,265.64,258.98
1703602,2023,estadual,fundamental,4.4,97.8,0.973244,232.44,238.63
1703602,2023,estadual,medio,3.7,94.5,0.914128,260.9,247.84
1703602,2023,municipal,fundamental,5.2,97.6,0.973793,200.76,192.51
1703602,2023,publica,fundamental,5.2,97.6,0.973793,200.76,192.51
1703602,2023,publica,fundamental,4.4,97.8,0.973244,232.44,238.63
1703602,2023,publica,medio,3.7,94.5,0.914128,260.9,247.84
1703701,2009,estadual,fundamental,3.5,88.6,0.88200402,217.41,218.47
1703701,2009,estadual,fundamental,3.6,93.0,0.92864901,168.55,150.13
1703701,2009,municipal,fundamental,4.9,91.3,0.913661,216.91,178.22
1703701,2009,municipal,fundamental,3.5,80.6,0.80288899,231.77,229.13
1703701,2009,publica,fundamental,4.2,92.0,0.91930097,190.75,163.02
1703701,2009,publica,fundamental,3.5,85.1,0.84679198,223.77,223.19
1703701,2011,estadual,fundamental,4.4,93.9,0.93764001,186.97,171.49
1703701,2011,estadual,fundamental,3.6,81.9,0.81744599,232.88,228.41
1703701,2011,municipal,fundamental,3.8,85.0,0.85087699,233.96,234.22
1703701,2011,municipal,fundamental,4.5,89.7,0.892057,202.77,176.91
1703701,2011,publica,fundamental,3.6,83.2,0.82985997,233.24,230.3
1703701,2011,publica,fundamental,4.4,91.5,0.916224,194.78,174.16
1703701,2013,estadual,fundamental,4.8,95.8,0.96031702,194.8,184.91
1703701,2013,estadual,fundamental,3.4,84.1,0.84121299,228.25,217.69
1703701,2013,municipal,fundamental,5.1,95.6,0.947662,208.71,189.97
1703701,2013,municipal,fundamental,3.7,82.8,0.83925098,238.69,225.08
1703701,2013,publica,fundamental,5.0,95.7,0.95366299,200.78,187.08
1703701,2013,publica,fundamental,3.5,83.5,0.84063703,232.42,220.64
1703701,2015,estadual,fundamental,3.2,76.4,0.76481098,221.38,229.54
1703701,2015,estadual,fundamental,4.2,83.3,0.83730799,194.76,185.18
1703701,2015,municipal,fundamental,4.3,88.6,0.86177897,193.67,180.81
1703701,2015,municipal,fundamental,3.5,75.6,0.75665098,239.94,234.04
1703701,2017,estadual,fundamental,4.1,78.6,0.78913099,257.86,253.71
1703701,2017,estadual,fundamental,4.7,87.7,0.87844402,202.99,193.25
1703701,2017,estadual,medio,3.8,89.9,0.90210098,262.16,253.69
1703701,2017,municipal,fundamental,5.1,90.2,0.90059,203.6,207.72
1703701,2017,municipal,fundamental,4.4,90.0,0.89738297,251.52,244.69
1703701,2017,publica,fundamental,4.3,85.6,0.85781699,253.52,247.52
1703701,2017,publica,fundamental,5.0,89.5,0.90006602,203.42,203.57
1703701,2017,publica,medio,3.8,89.9,0.90210098,262.16,253.69
1703701,2019,estadual,fundamental,,93.8,0.94336897,,
1703701,2019,estadual,fundamental,5.0,90.9,0.90459597,270.42,258.04
1703701,2019,estadual,medio,4.2,97.0,0.97125602,267.01,260.51
1703701,2019,municipal,fundamental,5.4,96.1,0.95069999,210.61,200.88
1703701,2019,municipal,fundamental,4.8,97.2,0.97070301,245.75,248.02
1703701,2019,publica,fundamental,4.8,94.8,0.948107,251.41,250.33
1703701,2019,publica,fundamental,5.5,95.3,0.95365602,217.99,202.77
1703701,2019,publica,medio,4.2,97.0,0.97125602,267.01,260.51
1703701,2021,estadual,fundamental,,100.0,1.0,,
1703701,2021,estadual,fundamental,,100.0,1.0,,
1703701,2021,estadual,medio,,100.0,1.0,,
1703701,2021,municipal,fundamental,,98.2,0.9811,,
1703701,2021,municipal,fundamental,4.6,99.5,0.995438,239.24,239.25
1703701,2021,publica,fundamental,5.0,98.8,0.988259,197.94,182.96
1703701,2021,publica,fundamental,4.6,99.7,0.997227,240.2,238.12
1703701,2021,publica,medio,,100.0,1.0,,
1703701,2023,estadual,fundamental,4.7,96.3,0.964944,245.61,249.11
1703701,2023,estadual,fundamental,6.0,100.0,1.0,223.44,207.32
1703701,2023,estadual,medio,4.3,96.6,0.966501,269.74,267.03
1703701,2023,municipal,fundamental,5.1,99.2,0.987174,198.78,187.15
1703701,2023,municipal,fundamental,4.7,95.7,0.954894,243.84,253.88
1703701,2023,publica,fundamental,4.7,96.0,0.959866,244.62,251.79
1703701,2023,publica,fundamental,5.5,99.4,0.993432,210.56,196.78
1703701,2023,publica,medio,4.3,96.6,0.966501,269.74,267.03
1703800,2009,estadual,fundamental,4.8,89.9,0.90829599,209.38,182.58
1703800,2009,estadual,fundamental,3.9,91.5,0.91598701,222.22,231.91
1703800,2009,municipal,fundamental,3.3,83.3,0.82752401,168.05,152.8
1703800,2009,publica,fundamental,3.9,91.5,0.91598701,222.22,231.91
1703800,2009,publica,fundamental,4.2,86.4,0.864088,196.11,173.02
1703800,2011,estadual,fundamental,3.8,88.2,0.88392198,232.66,222.5
1703800,2011,estadual,fundamental,4.7,88.5,0.89521497,205.77,187.66
1703800,2011,municipal,fundamental,4.4,94.3,0.94673097,188.75,169.08
1703800,2011,publica,fundamental,4.7,91.8,0.92167002,199.63,180.97
1703800,2011,publica,fundamental,3.8,88.2,0.88392198,232.66,222.5
1703800,2013,estadual,fundamental,4.4,94.3,0.95296597,184.89,173.8
1703800,2013,estadual,fundamental,3.8,83.4,0.83375001,241.22,230.02
1703800,2013,municipal,fundamental,3.9,95.9,0.948066,169.21,161.42
1703800,2013,publica,fundamental,4.2,95.2,0.95052302,177.0,167.58
1703800,2013,publica,fundamental,3.8,83.4,0.83375001,241.22,230.02
1703800,2015,estadual,fundamental,4.2,89.0,0.89266002,243.95,237.11
1703800,2015,estadual,fundamental,4.1,83.6,0.82282603,196.16,179.89
1703800,2015,municipal,fundamental,4.3,92.8,0.91030699,193.41,171.15
1703800,2017,estadual,fundamental,4.0,83.6,0.841717,239.35,245.16
1703800,2017,estadual,fundamental,5.3,92.3,0.95090199,203.5,202.11
1703800,2017,estadual,medio,3.5,90.2,0.89939803,250.19,248.11
1703800,2017,municipal,fundamental,4.2,91.5,0.904167,192.02,168.49
1703800,2017,publica,fundamental,4.7,91.7,0.91555101,197.82,185.46
1703800,2017,publica,fundamental,4.0,83.6,0.841717,239.35,245.16
1703800,2017,publica,medio,3.5,90.2,0.89939803,250.19,248.11
1703800,2019,estadual,fundamental,5.2,97.1,0.96010399,211.11,188.83
1703800,2019,estadual,fundamental,4.4,90.4,0.90568101,248.88,245.19
1703800,2019,estadual,medio,3.3,85.3,0.85451698,244.63,247.67
1703800,2019,municipal,fundamental,4.7,94.7,0.944911,196.27,180.8
1703800,2019,publica,fundamental,4.8,94.8,0.94948798,198.96,182.25
1703800,2019,publica,fundamental,4.4,90.4,0.90568101,248.88,245.19
1703800,2019,publica,medio,3.3,85.3,0.85451698,244.63,247.67
1703800,2021,estadual,fundamental,4.3,94.0,0.93882,237.52,240.32
1703800,2021,estadual,fundamental,,,,,
1703800,2021,estadual,medio,3.5,88.5,0.881421,244.14,255.45
1703800,2021,municipal,fundamental,4.0,91.7,0.917466,177.38,167.84
1703800,2021,publica,fundamental,4.3,94.0,0.93882,237.52,240.32
1703800,2021,publica,fundamental,4.1,92.0,0.921992,177.38,167.84
1703800,2021,publica,medio,3.5,88.5,0.881421,244.14,255.45
1703800,2023,estadual,fundamental,,,,,
1703800,2023,estadual,fundamental,4.5,96.4,0.96452,239.77,242.1
1703800,2023,estadual,medio,4.1,97.1,0.970948,254.25,264.85
1703800,2023,municipal,fundamental,4.8,97.8,0.978954,190.78,181.49
1703800,2023,publica,fundamental,4.5,96.4,0.96452,239.77,242.1
1703800,2023,publica,fundamental,4.8,97.9,0.97915,190.78,181.49
1703800,2023,publica,medio,4.1,97.1,0.970948,254.25,264.85
1703826,2009,estadual,fundamental,3.4,90.5,0.90333802,211.0,212.41
1703826,2009,estadual,fundamental,5.3,97.6,0.97527802,205.58,192.3
1703826,2009,municipal,fundamental,3.7,88.0,0.876055,174.8,159.92
1703826,2009,publica,fundamental,3.3,87.9,0.88642699,211.0,212.41
1703826,2009,publica,fundamental,4.4,92.6,0.92365998,188.8,174.64
1703826,2011,estadual,fundamental,3.7,93.4,0.92640901,222.55,217.88
1703826,2011,estadual,fundamental,4.8,90.0,0.89577901,205.11,194.24
1703826,2011,municipal,fundamental,3.2,82.1,0.78306901,174.96,154.88
1703826,2011,publica,fundamental,4.6,84.7,0.84226501,205.11,194.24
1703826,2011,publica,fundamental,3.4,84.4,0.83779198,222.55,217.88
1703826,2013,estadual,fundamental,4.1,91.1,0.90915298,240.88,226.94
1703826,2013,estadual,fundamental,4.2,87.9,0.87900001,189.19,177.77
1703826,2013,municipal,fundamental,,,,,
1703826,2013,publica,fundamental,3.7,83.0,0.823551,240.88,226.94
1703826,2013,publica,fundamental,4.4,92.3,0.92363298,189.19,177.77
1703826,2015,estadual,fundamental,3.8,88.6,0.89322698,223.89,231.58
1703826,2015,estadual,fundamental,,,,,
1703826,2015,municipal,fundamental,4.4,94.0,0.93791002,183.84,175.9
1703826,2017,estadual,fundamental,,,,,
1703826,2017,estadual,fundamental,4.0,92.4,0.92396802,228.63,234.24
1703826,2017,estadual,medio,3.3,88.5,0.88892299,246.16,240.28
1703826,2017,municipal,fundamental,4.6,92.4,0.92658502,190.6,183.5
1703826,2017,publica,fundamental,4.6,92.4,0.92658502,190.6,183.5
1703826,2017,publica,fundamental,4.0,92.4,0.92396802,228.63,234.24
1703826,2017,publica,medio,3.3,88.5,0.88892299,246.16,240.28
1703826,2019,estadual,fundamental,3.7,87.9,0.87272501,227.75,226.14
1703826,2019,estadual,fundamental,,,,,
1703826,2019,estadual,medio,,86.6,0.86532903,,
1703826,2019,municipal,fundamental,4.7,96.4,0.97038299,190.58,180.83
1703826,2019,publica,fundamental,4.7,96.4,0.97038299,190.58,180.83
1703826,2019,publica,fundamental,3.7,87.9,0.87272501,227.75,226.14
1703826,2019,publica,medio,,86.6,0.86532903,,
1703826,2021,estadual,fundamental,4.7,98.9,0.989133,249.76,236.54
1703826,2021,estadual,fundamental,,,,,
1703826,2021,estadual,medio,3.9,97.9,0.983827,241.68,256.05
1703826,2021,municipal,fundamental,4.0,99.3,0.992586,169.54,156.06
1703826,2021,publica,fundamental,4.0,99.3,0.992586,169.54,156.06
1703826,2021,publica,fundamental,4.7,98.9,0.989133,249.76,236.54
1703826,2021,publica,medio,3.9,97.9,0.983827,241.68,256.05
1703826,2023,estadual,fundamental,4.1,97.5,0.972436,226.49,225.85
1703826,2023,estadual,fundamental,,,,,
1703826,2023,estadual,medio,3.7,97.7,0.977414,235.61,253.04
1703826,2023,municipal,fundamental,4.3,96.2,0.966369,183.85,161.17
1703826,2023,publica,fundamental,4.0,96.6,0.961201,226.49,225.85
1703826,2023,publica,fundamental,4.3,96.2,0.966369,183.85,161.17
1703826,2023,publica,medio,3.7,97.7,0.977414,235.61,253.04
1703842,2009,estadual,fundamental,,87.0,0.87579101,,
1703842,2009,estadual,fundamental,2.5,70.3,0.69949698,212.11,201.88
1703842,2009,municipal,fundamental,3.1,87.8,0.89725697,214.52,190.53
1703842,2009,municipal,fundamental,3.5,86.8,0.87403399,167.66,154.47
1703842,2009,publica,fundamental,2.9,80.5,0.81393498,212.72,199.02
1703842,2009,publica,fundamental,3.5,86.9,0.87411201,167.66,154.47
1703842,2011,estadual,fundamental,3.9,87.2,0.87319899,233.94,231.64
1703842,2011,estadual,fundamental,4.4,90.5,0.90053499,193.05,176.86
1703842,2011,municipal,fundamental,2.9,77.5,0.79366702,218.63,199.89
1703842,2011,municipal,fundamental,3.5,83.3,0.83979303,173.77,158.86
1703842,2011,publica,fundamental,3.8,85.0,0.85490602,180.49,165.13
1703842,2011,publica,fundamental,3.3,81.0,0.81975502,226.94,217.11
1703842,2013,estadual,fundamental,3.6,79.6,0.78742599,239.25,232.89
1703842,2013,estadual,fundamental,4.5,96.8,0.96878898,190.77,168.5
1703842,2013,municipal,fundamental,3.4,81.6,0.82813501,222.96,222.97
1703842,2013,municipal,fundamental,3.5,91.7,0.90480202,163.86,150.63
1703842,2013,publica,fundamental,3.8,92.5,0.92087102,173.44,156.99
1703842,2013,publica,fundamental,3.5,80.9,0.81542301,231.78,228.35
1703842,2015,estadual,fundamental,4.4,89.6,0.884462,197.04,181.02
1703842,2015,estadual,fundamental,3.0,71.5,0.69190103,231.01,228.97
1703842,2015,municipal,fundamental,3.8,85.3,0.85155702,183.84,163.5
1703842,2015,municipal,fundamental,2.9,70.1,0.71578801,224.33,220.55
1703842,2017,estadual,fundamental,4.0,79.7,0.781928,250.38,254.05
1703842,2017,estadual,fundamental,,,,,
1703842,2017,estadual,medio,2.9,69.6,0.70043802,259.22,256.19
1703842,2017,municipal,fundamental,3.4,75.5,0.76562601,238.77,224.27
1703842,2017,municipal,fundamental,4.2,87.6,0.87786502,188.05,177.33
1703842,2017,publica,fundamental,3.7,76.8,0.76629102,245.69,242.05
1703842,2017,publica,fundamental,4.2,87.6,0.87786502,188.05,177.33
1703842,2017,publica,medio,2.9,69.6,0.70043802,259.22,256.19
1703842,2019,estadual,fundamental,4.2,85.8,0.86443299,245.69,242.8
1703842,2019,estadual,fundamental,5.0,91.9,0.912817,206.82,195.21
1703842,2019,estadual,medio,,85.2,0.86387002,,
1703842,2019,municipal,fundamental,4.3,90.2,0.90325701,192.41,174.75
1703842,2019,municipal,fundamental,,77.3,0.78083402,,
1703842,2019,publica,fundamental,3.5,79.4,0.79728699,233.33,226.47
1703842,2019,publica,fundamental,4.5,90.3,0.908315,195.02,178.44
1703842,2019,publica,medio,,85.2,0.86387002,,
1703842,2021,estadual,fundamental,,95.8,0.958174,,
1703842,2021,estadual,fundamental,4.7,100.0,1.0,187.95,175.33
1703842,2021,estadual,medio,,89.9,0.900232,,
1703842,2021,municipal,fundamental,,100.0,1.0,,
1703842,2021,municipal,fundamental,,99.4,0.993983,,
1703842,2021,publica,fundamental,4.1,100.0,1.0,174.48,157.04
1703842,2021,publica,fundamental,4.2,98.6,0.985678,226.34,227.31
1703842,2021,publica,medio,,89.9,0.900232,,
1703842,2023,estadual,fundamental,,,,,
1703842,2023,estadual,fundamental,4.3,97.7,0.981108,230.64,233.64
1703842,2023,estadual,medio,3.4,83.3,0.848303,253.26,252.53
1703842,2023,municipal,fundamental,3.4,81.6,0.820971,228.13,222.03
1703842,2023,municipal,fundamental,4.0,92.8,0.922023,174.43,168.65
1703842,2023,publica,fundamental,4.0,92.8,0.922023,174.43,168.65
1703842,2023,publica,fundamental,3.6,84.9,0.849427,229.29,227.4
1703842,2023,publica,medio,3.4,83.3,0.848303,253.26,252.53
1703867,2009,estadual,fundamental,3.5,72.7,0.69841301,242.35,260.85
1703867,2009,municipal,fundamental,3.8,83.3,0.83297998,179.74,177.5
1703867,2009,municipal,fundamental,3.5,79.6,0.796673,233.69,228.74
1703867,2009,publica,fundamental,3.6,77.5,0.77171099,236.61,239.6
1703867,2009,publica,fundamental,3.8,83.3,0.83297998,179.74,177.5
1703867,2011,estadual,fundamental,,,,,
1703867,2011,municipal,fundamental,4.1,81.7,0.82040501,197.97,180.97
1703867,2011,municipal,fundamental,3.6,74.5,0.75174701,253.38,233.88
1703867,2011,publica,fundamental,3.7,76.4,0.76834297,253.38,233.88
1703867,2011,publica,fundamental,4.1,81.7,0.82040501,197.97,180.97
1703867,2013,estadual,fundamental,4.7,81.8,0.81897199,271.72,270.48
1703867,2013,municipal,fundamental,4.4,94.0,0.939722,188.11,172.08
1703867,2013,municipal,fundamental,4.1,85.6,0.855443,241.47,244.5
1703867,2013,publica,fundamental,4.4,94.0,0.939722,188.11,172.08
1703867,2013,publica,fundamental,4.4,84.3,0.84060401,255.02,256.16
1703867,2015,estadual,fundamental,3.5,82.4,0.80360597,238.12,224.98
1703867,2015,municipal,fundamental,4.3,89.9,0.89941698,186.96,180.34
1703867,2015,municipal,fundamental,3.2,69.4,0.68908298,235.43,242.91
1703867,2017,estadual,fundamental,3.8,81.4,0.81090999,248.22,235.83
1703867,2017,estadual,medio,3.9,87.3,0.87787598,262.95,269.17
1703867,2017,municipal,fundamental,4.6,82.8,0.84027499,259.22,267.77
1703867,2017,municipal,fundamental,4.8,90.5,0.91385502,196.58,193.86
1703867,2017,publica,fundamental,4.3,82.4,0.82746798,255.19,256.1
1703867,2017,publica,fundamental,4.8,90.5,0.91385502,196.58,193.86
1703867,2017,publica,medio,3.9,87.3,0.87787598,262.95,269.17
1703867,2019,estadual,fundamental,4.2,82.8,0.81767702,250.39,260.0
1703867,2019,estadual,medio,3.6,77.5,0.78151602,273.54,273.01
1703867,2019,municipal,fundamental,5.4,96.4,0.96417201,212.58,195.66
1703867,2019,municipal,fundamental,4.9,94.0,0.94585299,255.94,252.88
1703867,2019,publica,fundamental,5.4,96.4,0.96417201,212.58,195.66
1703867,2019,publica,fundamental,4.7,91.3,0.909697,254.3,254.97
1703867,2019,publica,medio,3.6,77.5,0.78151602,273.54,273.01
1703867,2021,estadual,fundamental,4.4,100.0,1.0,240.99,224.03
1703867,2021,estadual,medio,4.2,100.0,1.0,259.63,260.38
1703867,2021,municipal,fundamental,4.4,100.0,1.0,180.68,162.7
1703867,2021,municipal,fundamental,4.8,100.0,1.0,244.74,241.01
1703867,2021,publica,fundamental,4.4,100.0,1.0,180.68,162.7
1703867,2021,publica,fundamental,4.7,100.0,1.0,243.99,237.61
1703867,2021,publica,medio,4.2,100.0,1.0,259.63,260.38
1703867,2023,estadual,fundamental,4.5,100.0,1.0,246.78,225.33
1703867,2023,estadual,medio,4.1,100.0,1.0,254.68,259.03
1703867,2023,municipal,fundamental,4.9,97.5,0.976028,248.96,250.15
1703867,2023,municipal,fundamental,5.0,98.0,0.981824,198.5,185.43
1703867,2023,publica,fundamental,4.7,98.3,0.983901,248.08,240.07
1703867,2023,publica,fundamental,5.0,98.0,0.981824,198.5,185.43
1703867,2023,publica,medio,4.1,100.0,1.0,254.68,259.03
1703883,2009,estadual,fundamental,4.3,95.8,0.93969399,188.72,165.33
1703883,2009,estadual,fundamental,4.1,87.2,0.85661501,246.89,241.52
1703883,2009,municipal,fundamental,3.5,87.8,0.86036098,172.19,155.82
1703883,2009,municipal,fundamental,2.8,68.1,0.69135702,229.13,217.77
1703883,2009,publica,fundamental,3.8,90.5,0.89934301,178.8,159.61
1703883,2009,publica,fundamental,3.6,79.6,0.7931,238.69,230.55
1703883,2011,estadual,fundamental,3.8,84.3,0.823048,243.02,234.72
1703883,2011,estadual,fundamental,4.1,93.2,0.942294,178.41,164.42
1703883,2011,municipal,fundamental,3.7,87.9,0.89746702,168.14,160.39
1703883,2011,municipal,fundamental,,75.5,0.77161098,,
1703883,2011,publica,fundamental,3.9,89.4,0.89197803,178.41,164.42
1703883,2011,publica,fundamental,3.8,80.6,0.81825101,243.02,234.72
1703883,2013,estadual,fundamental,,98.6,0.98538601,,
1703883,2013,estadual,fundamental,2.9,70.0,0.70949501,222.22,225.61
1703883,2013,municipal,fundamental,2.9,93.7,0.934937,145.88,130.66
1703883,2013,municipal,fundamental,,71.6,0.71026498,,
1703883,2013,publica,fundamental,2.9,70.6,0.70898098,222.22,225.61
1703883,2013,publica,fundamental,3.0,95.0,0.94949102,145.88,130.66
1703883,2015,estadual,fundamental,5.0,100.0,1.0,195.21,181.34
1703883,2015,estadual,fundamental,3.5,84.7,0.84299898,219.81,225.85
1703883,2015,municipal,fundamental,,81.8,0.80930698,,
1703883,2015,municipal,fundamental,4.6,90.1,0.90545899,196.72,182.49
1703883,2017,estadual,fundamental,4.1,84.6,0.84600002,184.35,182.94
1703883,2017,estadual,fundamental,4.0,92.0,0.91930902,230.5,233.44
1703883,2017,estadual,medio,4.1,94.8,0.95021999,258.7,263.54
1703883,2017,municipal,fundamental,4.2,78.3,0.77054799,201.44,199.17
1703883,2017,municipal,fundamental,,85.0,0.85584402,,
1703883,2017,publica,fundamental,4.1,78.7,0.77644199,197.61,195.53
1703883,2017,publica,fundamental,3.8,87.6,0.88407898,233.63,227.36
1703883,2017,publica,medio,4.1,94.8,0.95021999,258.7,263.54
1703883,2019,estadual,fundamental,,,,,
1703883,2019,estadual,fundamental,4.7,92.5,0.92851102,256.73,249.58
1703883,2019,estadual,medio,3.9,90.0,0.91356701,266.83,255.47
1703883,2019,municipal,fundamental,3.8,78.6,0.77393001,191.72,177.5
1703883,2019,municipal,fundamental,3.7,78.2,0.77215397,241.14,247.41
1703883,2019,publica,fundamental,3.8,78.6,0.77393001,191.72,177.5
1703883,2019,publica,fundamental,4.1,83.9,0.83734399,247.1,248.25
1703883,2019,publica,medio,3.9,90.0,0.91356701,266.83,255.47
1703883,2021,estadual,fundamental,3.9,93.3,0.934759,219.24,232.65
1703883,2021,estadual,fundamental,,,,,
1703883,2021,estadual,medio,4.0,100.0,1.0,244.33,261.74
1703883,2021,municipal,fundamental,,85.3,0.856178,,
1703883,2021,municipal,fundamental,4.2,86.9,0.867111,189.6,181.09
