cod_ibge,ano,cnae_2_secao,vinculos
1707009,2021,08,7
1707009,2021,10,11
1707009,2021,42,89
1707009,2021,46,146
1707009,2021,71,5
1707009,2021,84,889
1707009,2021,95,8
1707009,2021,52,3
1707009,2021,18,11
1707009,2021,32,4
1707009,2021,41,64
1707009,2021,53,7
1707009,2021,61,20
1707009,2021,66,1
1707009,2021,96,4
1707009,2021,35,50
1707009,2021,45,64
1707009,2021,47,751
1707009,2021,64,56
1707009,2021,69,42
1707009,2021,73,4
1707009,2021,82,20
1707009,2021,86,50
1707009,2021,68,1
1707009,2021,62,1
1707009,2021,01,813
1707009,2021,43,5
1707009,2021,49,53
1707009,2021,55,30
1707009,2021,38,31
1707009,2021,02,8
1707009,2021,16,6
1707009,2021,93,10
1707009,2021,23,56
1707009,2021,56,58
1707009,2021,85,27
1707009,2021,03,25
1707009,2021,94,27
1707009,2022,16,5
1707009,2022,55,36
1707009,2022,03,31
1707009,2022,08,6
1707009,2022,93,11
1707009,2022,68,1
1707009,2022,13,12
1707009,2022,43,4
1707009,2022,47,886
1707009,2022,49,70
1707009,2022,53,8
1707009,2022,69,65
1707009,2022,70,5
1707009,2022,29,5
1707009,2022,32,3
1707009,2022,41,41
1707009,2022,52,3
1707009,2022,64,61
1707009,2022,02,8
1707009,2022,23,46
1707009,2022,35,54
1707009,2022,61,45
1707009,2022,82,23
1707009,2022,86,322
1707009,2022,94,102
1707009,2022,01,967
1707009,2022,84,150
1707009,2022,85,466
1707009,2022,74,7
1707009,2022,96,13
1707009,2022,14,1
1707009,2022,79,2
1707009,2022,18,1
1707009,2022,10,12
1707009,2022,38,30
1707009,2022,45,79
1707009,2022,46,140
1707009,2022,56,75
1707009,2022,73,1
1707009,2022,62,1
1707009,2022,42,50
1707009,2022,71,12
1707009,2022,95,8
1707009,2022,25,1
1707009,2022,37,1
1707009,2023,64,55
1707009,2023,49,68
1707009,2023,56,66
1707009,2023,74,9
1707009,2023,96,14
1707009,2023,18,1
1707009,2023,55,35
1707009,2023,23,42
1707009,2023,77,2
1707009,2023,52,5
1707009,2023,71,11
1707009,2023,69,59
1707009,2023,93,14
1707009,2023,61,63
1707009,2023,73,3
1707009,2023,86,348
1707009,2023,53,15
1707009,2023,32,36
1707009,2023,15,151
1707009,2023,13,72
1707009,2023,81,6
1707009,2023,35,63
1707009,2023,42,35
1707009,2023,29,4
1707009,2023,70,1
1707009,2023,43,11
1707009,2023,79,2
1707009,2023,84,162
1707009,2023,85,476
1707009,2023,47,974
1707009,2023,82,22
1707009,2023,21,4
1707009,2023,95,8
1707009,2023,16,12
1707009,2023,11,841
1707009,2023,46,173
1707009,2023,38,33
1707009,2023,94,106
1707009,2023,45,82
1707009,2023,14,14
1707009,2023,37,1
1707009,2023,62,1
1707009,2023,68,1
1707009,2023,41,94
1707009,2023,10,14
1707009,2023,25,3
1707009,2024,86,350
1707009,2024,32,40
1707009,2024,74,5
1707009,2024,29,4
1707009,2024,64,64
1707009,2024,79,2
1707009,2024,16,11
1707009,2024,62,1
1707009,2024,93,14
1707009,2024,56,88
1707009,2024,55,33
1707009,2024,23,35
1707009,2024,73,3
1707009,2024,11,915
1707009,2024,46,180
1707009,2024,96,35
1707009,2024,53,21
1707009,2024,43,21
1707009,2024,95,8
1707009,2024,52,12
1707009,2024,15,166
1707009,2024,61,61
1707009,2024,47,1128
1707009,2024,41,107
1707009,2024,69,73
1707009,2024,10,12
1707009,2024,71,7
1707009,2024,82,31
1707009,2024,25,1
1707009,2024,45,88
1707009,2024,84,181
1707009,2024,49,59
1707009,2024,37,2
1707009,2024,21,4
1707009,2024,68,1
1707009,2024,81,6
1707009,2024,42,273
1707009,2024,35,70
1707009,2024,18,1
1707009,2024,85,435
1707009,2024,94,103
1707009,2024,13,103
1707009,2024,38,49
1707009,2024,14,13
1707108,2019,45,15
1707108,2019,82,4
1707108,2019,85,1
1707108,2019,53,3
1707108,2019,95,1
1707108,2019,71,31
1707108,2019,49,2
1707108,2019,61,2
1707108,2019,23,25
1707108,2019,74,3
1707108,2019,46,3
1707108,2019,47,184
1707108,2019,77,8
1707108,2019,94,2
1707108,2019,96,1
1707108,2019,08,1
1707108,2019,01,313
1707108,2019,84,630
1707108,2019,43,1
1707108,2019,69,4
1707108,2019,64,11
1707108,2019,36,8
1707108,2019,35,11
1707108,2020,33,32
1707108,2020,35,12
1707108,2020,36,13
1707108,2020,61,2
1707108,2020,23,19
1707108,2020,45,19
1707108,2020,69,4
1707108,2020,71,23
1707108,2020,84,602
1707108,2020,43,1
1707108,2020,47,157
1707108,2020,49,6
1707108,2020,53,3
1707108,2020,95,1
1707108,2020,96,43
1707108,2020,46,3
1707108,2020,85,1
1707108,2020,08,2
1707108,2020,64,11
1707108,2020,77,2
1707108,2020,94,2
1707108,2020,82,3
1707108,2020,01,367
1707108,2020,74,4
1707108,2021,23,15
1707108,2021,43,34
1707108,2021,35,14
1707108,2021,64,12
1707108,2021,71,114
1707108,2021,49,8
1707108,2021,69,4
1707108,2021,45,13
1707108,2021,96,1
1707108,2021,36,10
1707108,2021,41,10
1707108,2021,46,6
1707108,2021,77,9
1707108,2021,94,2
1707108,2021,42,8
1707108,2021,56,1
1707108,2021,01,502
1707108,2021,47,187
1707108,2021,61,12
1707108,2021,84,565
1707108,2021,53,2
1707108,2021,08,2
1707108,2021,74,3
1707108,2021,85,1
1707108,2021,82,2
1707108,2022,41,10
1707108,2022,61,12
1707108,2022,53,2
1707108,2022,46,5
1707108,2022,47,171
1707108,2022,23,25
1707108,2022,45,12
1707108,2022,74,4
1707108,2022,56,8
1707108,2022,01,625
1707108,2022,36,9
1707108,2022,49,23
1707108,2022,69,7
1707108,2022,86,2
1707108,2022,94,2
1707108,2022,77,2
1707108,2022,42,6
1707108,2022,84,644
1707108,2022,43,23
1707108,2022,64,16
1707108,2022,96,46
1707108,2022,33,1
1707108,2022,71,264
1707108,2022,82,3
1707108,2022,02,1
1707108,2022,35,19
1707108,2022,10,2
1707108,2023,45,15
1707108,2023,42,2
1707108,2023,15,260
1707108,2023,43,17
1707108,2023,14,5
1707108,2023,49,45
1707108,2023,46,3
1707108,2023,41,7
1707108,2023,56,8
1707108,2023,94,2
1707108,2023,53,2
1707108,2023,71,158
1707108,2023,86,3
1707108,2023,35,14
1707108,2023,10,2
1707108,2023,81,2
1707108,2023,36,251
1707108,2023,74,2
1707108,2023,33,1
1707108,2023,96,36
1707108,2023,47,186
1707108,2023,16,148
1707108,2023,23,28
1707108,2023,84,680
1707108,2023,11,199
1707108,2023,64,12
1707108,2023,82,32
1707108,2023,69,6
1707108,2023,59,1
1707108,2023,61,12
1707108,2023,77,10
1707108,2024,96,25
1707108,2024,71,574
1707108,2024,64,14
1707108,2024,46,4
1707108,2024,29,1
1707108,2024,84,761
1707108,2024,81,3
1707108,2024,45,16
1707108,2024,14,2
1707108,2024,47,180
1707108,2024,61,9
1707108,2024,86,4
1707108,2024,94,2
1707108,2024,13,1
1707108,2024,49,41
1707108,2024,82,42
1707108,2024,77,10
1707108,2024,43,8
1707108,2024,15,253
1707108,2024,16,160
1707108,2024,69,5
1707108,2024,36,14
1707108,2024,42,1
1707108,2024,11,207
1707108,2024,33,1
1707108,2024,35,12
1707108,2024,55,5
1707108,2024,74,2
1707108,2024,23,26
1707108,2024,10,2
1707108,2024,56,8
1707108,2024,53,2
1707108,2024,59,1
1707207,2019,01,297
1707207,2019,47,82
1707207,2019,84,436
1707207,2019,69,6
1707207,2019,61,7
1707207,2019,35,9
1707207,2019,45,6
1707207,2019,82,4
1707207,2019,94,1
1707207,2019,53,2
1707207,2019,23,9
1707207,2019,64,5
1707207,2020,64,6
1707207,2020,69,7
1707207,2020,94,1
1707207,2020,35,9
1707207,2020,45,7
1707207,2020,01,288
1707207,2020,53,2
1707207,2020,82,4
1707207,2020,23,8
1707207,2020,47,79
1707207,2020,61,8
1707207,2020,85,1
1707207,2020,84,396
1707207,2021,82,1
1707207,2021,94,2
1707207,2021,01,338
1707207,2021,35,11
1707207,2021,23,5
1707207,2021,47,78
1707207,2021,46,1
1707207,2021,85,3
1707207,2021,53,2
1707207,2021,45,6
1707207,2021,61,6
1707207,2021,69,9
1707207,2021,25,1
1707207,2021,64,7
1707207,2021,84,464
1707207,2021,10,1
1707207,2022,56,7
1707207,2022,82,3
1707207,2022,53,2
1707207,2022,01,511
1707207,2022,86,116
1707207,2022,85,4
1707207,2022,61,4
1707207,2022,94,2
1707207,2022,23,17
1707207,2022,84,357
1707207,2022,25,1
1707207,2022,35,18
1707207,2022,41,25
1707207,2022,45,5
1707207,2022,47,95
1707207,2022,69,5
1707207,2022,64,7
1707207,2022,46,13
1707207,2022,33,1
1707207,2023,35,16
1707207,2023,64,6
1707207,2023,82,3
1707207,2023,42,6
1707207,2023,61,6
1707207,2023,12,3
1707207,2023,46,24
1707207,2023,56,7
1707207,2023,47,102
1707207,2023,16,228
1707207,2023,94,3
1707207,2023,41,18
1707207,2023,33,1
1707207,2023,69,7
1707207,2023,86,120
1707207,2023,84,380
1707207,2023,85,4
1707207,2023,15,245
1707207,2023,45,10
1707207,2023,11,88
1707207,2023,13,11
1707207,2023,23,16
1707207,2024,47,95
1707207,2024,84,428
1707207,2024,56,3
1707207,2024,42,6
1707207,2024,45,15
1707207,2024,86,126
1707207,2024,64,5
1707207,2024,35,18
1707207,2024,46,32
1707207,2024,23,12
1707207,2024,69,8
1707207,2024,32,1
1707207,2024,12,3
1707207,2024,16,176
1707207,2024,61,5
1707207,2024,15,267
1707207,2024,25,6
1707207,2024,41,4
1707207,2024,94,3
1707207,2024,11,82
1707207,2024,82,3
1707207,2024,13,13
1707207,2024,85,4
1707207,2024,33,2
1707306,2019,31,7
1707306,2019,69,6
1707306,2019,47,65
1707306,2019,01,427
1707306,2019,94,1
1707306,2019,23,84
1707306,2019,53,3
1707306,2019,16,32
1707306,2019,84,317
1707306,2019,35,6
1707306,2019,02,25
1707306,2019,49,12
1707306,2019,25,1
1707306,2019,08,6
1707306,2019,46,8
1707306,2020,47,37
1707306,2020,86,2
1707306,2020,16,24
1707306,2020,36,5
1707306,2020,84,342
1707306,2020,49,8
1707306,2020,46,3
1707306,2020,94,1
1707306,2020,23,85
1707306,2020,35,8
1707306,2020,53,3
1707306,2020,08,6
1707306,2020,01,437
1707306,2020,56,1
1707306,2021,01,450
1707306,2021,94,2
1707306,2021,02,18
1707306,2021,16,54
1707306,2021,35,9
1707306,2021,49,7
1707306,2021,84,374
1707306,2021,36,8
1707306,2021,82,1
1707306,2021,25,1
1707306,2021,23,90
1707306,2021,86,2
1707306,2021,08,5
1707306,2021,53,3
1707306,2021,56,1
1707306,2021,47,70
1707306,2021,69,5
1707306,2022,47,109
1707306,2022,94,3
1707306,2022,08,19
1707306,2022,23,108
1707306,2022,02,12
1707306,2022,69,5
1707306,2022,46,1
1707306,2022,86,3
1707306,2022,85,80
1707306,2022,82,2
1707306,2022,25,2
1707306,2022,84,258
1707306,2022,56,1
1707306,2022,53,2
1707306,2022,35,7
1707306,2022,42,236
1707306,2022,01,597
1707306,2022,16,133
1707306,2022,36,7
1707306,2022,49,806
1707306,2023,16,182
1707306,2023,36,6
1707306,2023,42,28
1707306,2023,47,104
1707306,2023,81,14
1707306,2023,13,2
1707306,2023,21,37
1707306,2023,69,6
1707306,2023,95,4
1707306,2023,85,90
1707306,2023,10,1
1707306,2023,94,2
1707306,2023,49,489
1707306,2023,15,449
1707306,2023,86,2
1707306,2023,46,1
1707306,2023,25,1
1707306,2023,11,140
1707306,2023,12,18
1707306,2023,56,1
1707306,2023,84,260
1707306,2023,23,93
1707306,2023,43,1
1707306,2023,82,2
1707306,2023,35,10
1707306,2023,53,2
1707306,2024,23,100
1707306,2024,43,1
1707306,2024,85,99
1707306,2024,11,164
1707306,2024,15,462
1707306,2024,47,113
1707306,2024,86,2
1707306,2024,13,4
1707306,2024,36,5
1707306,2024,10,1
1707306,2024,46,1
1707306,2024,53,2
1707306,2024,42,27
1707306,2024,21,12
1707306,2024,61,1
1707306,2024,95,2
1707306,2024,56,1
1707306,2024,12,1
1707306,2024,69,7
1707306,2024,84,308
1707306,2024,81,14
1707306,2024,25,1
1707306,2024,49,451
1707306,2024,16,152
1707306,2024,35,10
1707306,2024,78,13
1707306,2024,94,2
1707306,2024,82,1
1707405,2019,84,732
1707405,2019,69,2
1707405,2019,94,2
1707405,2019,82,3
1707405,2019,53,1
1707405,2019,01,19
1707405,2019,50,8
1707405,2019,96,1
1707405,2019,35,6
1707405,2019,47,48
1707405,2020,96,1
1707405,2020,47,44
1707405,2020,84,665
1707405,2020,82,4
1707405,2020,50,8
1707405,2020,53,2
1707405,2020,94,2
1707405,2020,01,23
1707405,2020,35,5
1707405,2021,84,908
1707405,2021,94,2
1707405,2021,35,4
1707405,2021,53,2
1707405,2021,86,1
1707405,2021,82,3
1707405,2021,69,1
1707405,2021,47,33
1707405,2021,01,26
1707405,2021,50,6
1707405,2022,47,43
1707405,2022,01,29
1707405,2022,50,6
1707405,2022,94,2
1707405,2022,53,2
1707405,2022,82,7
1707405,2022,35,4
1707405,2022,84,1080
1707405,2023,15,27
1707405,2023,94,3
1707405,2023,16,1
1707405,2023,84,685
1707405,2023,53,2
1707405,2023,69,1
1707405,2023,82,15
1707405,2023,10,5
1707405,2023,47,59
1707405,2023,35,4
1707405,2023,50,6
1707405,2024,15,23
1707405,2024,94,3
1707405,2024,69,1
1707405,2024,53,1
1707405,2024,47,51
1707405,2024,10,6
1707405,2024,16,1
1707405,2024,84,636
1707405,2024,82,12
1707405,2024,50,5
1707405,2024,35,5
1707553,2019,94,1
1707553,2019,82,2
1707553,2019,38,1
1707553,2019,49,4
1707553,2019,85,4
1707553,2019,10,3
1707553,2019,01,64
1707553,2019,55,7
1707553,2019,84,440
1707553,2019,46,5
1707553,2019,41,71
1707553,2019,35,6
1707553,2019,69,5
1707553,2019,52,1
1707553,2019,45,8
1707553,2019,47,69
1707553,2019,56,42
1707553,2019,96,2
1707553,2019,53,2
1707553,2020,01,83
1707553,2020,55,5
1707553,2020,56,35
1707553,2020,82,2
1707553,2020,84,343
1707553,2020,96,2
1707553,2020,10,4
1707553,2020,41,54
1707553,2020,64,5
1707553,2020,69,5
1707553,2020,46,5
1707553,2020,53,2
1707553,2020,45,7
1707553,2020,47,77
1707553,2020,52,41
1707553,2020,94,1
1707553,2020,35,8
1707553,2020,85,6
1707553,2021,47,72
1707553,2021,53,2
1707553,2021,49,3
1707553,2021,94,3
1707553,2021,85,7
1707553,2021,64,6
1707553,2021,41,20
1707553,2021,35,6
1707553,2021,01,83
1707553,2021,84,322
1707553,2021,46,6
1707553,2021,82,2
1707553,2021,45,5
1707553,2021,52,34
1707553,2021,55,7
1707553,2021,69,11
1707553,2021,56,54
1707553,2021,96,3
1707553,2022,61,2
1707553,2022,52,39
1707553,2022,94,2
1707553,2022,49,65
1707553,2022,69,11
1707553,2022,43,3
1707553,2022,82,3
1707553,2022,56,38
1707553,2022,84,382
1707553,2022,55,4
1707553,2022,35,7
1707553,2022,45,5
1707553,2022,01,103
1707553,2022,41,96
1707553,2022,96,3
1707553,2022,53,2
1707553,2022,46,5
1707553,2022,47,78
1707553,2022,64,8
1707553,2022,85,7
1707553,2023,49,60
1707553,2023,35,9
1707553,2023,52,43
1707553,2023,46,1
1707553,2023,82,7
1707553,2023,61,3
1707553,2023,77,2
1707553,2023,11,12
1707553,2023,13,9
1707553,2023,94,3
1707553,2023,56,37
1707553,2023,55,6
1707553,2023,41,155
1707553,2023,53,2
1707553,2023,84,393
1707553,2023,96,5
1707553,2023,85,7
1707553,2023,45,6
1707553,2023,69,7
1707553,2023,64,6
1707553,2023,47,88
1707553,2023,15,70
1707553,2023,16,5
1707553,2024,85,6
1707553,2024,55,4
1707553,2024,77,1
1707553,2024,94,2
1707553,2024,41,228
1707553,2024,84,364
1707553,2024,64,7
1707553,2024,47,95
1707553,2024,52,40
1707553,2024,35,10
1707553,2024,16,5
1707553,2024,11,25
1707553,2024,49,63
1707553,2024,82,3
1707553,2024,53,2
1707553,2024,46,1
1707553,2024,56,33
1707553,2024,45,5
1707553,2024,43,1
1707553,2024,61,3
1707553,2024,13,7
1707553,2024,96,2
1707553,2024,15,67
1707553,2024,69,5
1707652,2019,47,139
1707652,2019,45,1
1707652,2019,49,1
1707652,2019,94,1
1707652,2019,53,3
1707652,2019,01,324
1707652,2019,69,8
1707652,2019,84,310
1707652,2019,10,12
1707652,2019,86,1
1707652,2019,35,4
1707652,2019,55,1
1707652,2019,74,1
1707652,2019,96,2
1707652,2019,46,46
1707652,2019,82,6
1707652,2019,64,4
1707652,2019,56,6
1707652,2020,53,3
1707652,2020,69,4
1707652,2020,82,26
1707652,2020,10,10
1707652,2020,47,127
1707652,2020,86,1
1707652,2020,96,1
1707652,2020,46,44
1707652,2020,74,1
1707652,2020,84,302
1707652,2020,56,1
1707652,2020,45,2
1707652,2020,25,3
1707652,2020,35,3
1707652,2020,49,1
1707652,2020,85,5
1707652,2020,94,2
1707652,2020,64,4
1707652,2020,01,300
1707652,2021,47,133
1707652,2021,64,5
1707652,2021,46,40
1707652,2021,74,2
1707652,2021,86,2
1707652,2021,49,1
1707652,2021,25,3
1707652,2021,84,314
1707652,2021,94,2
1707652,2021,01,388
1707652,2021,45,2
1707652,2021,69,12
1707652,2021,35,3
1707652,2021,53,3
1707652,2021,10,8
1707652,2021,96,1
1707652,2021,41,3
1707652,2021,55,1
1707652,2021,56,3
1707652,2021,82,41
1707652,2022,10,24
1707652,2022,74,1
1707652,2022,69,15
1707652,2022,35,3
1707652,2022,43,15
1707652,2022,47,124
1707652,2022,49,3
1707652,2022,56,4
1707652,2022,84,353
1707652,2022,55,1
1707652,2022,96,1
1707652,2022,46,40
1707652,2022,82,43
1707652,2022,94,11
1707652,2022,25,3
1707652,2022,64,8
1707652,2022,45,1
1707652,2022,53,1
1707652,2022,01,443
1707652,2022,86,2
1707652,2022,41,2
1707652,2022,33,1
1707652,2023,15,235
1707652,2023,14,19
1707652,2023,49,5
1707652,2023,64,6
1707652,2023,94,13
1707652,2023,43,13
1707652,2023,11,147
1707652,2023,45,5
1707652,2023,10,21
1707652,2023,35,3
1707652,2023,85,3
1707652,2023,86,135
1707652,2023,69,15
1707652,2023,96,1
1707652,2023,84,241
1707652,2023,47,125
1707652,2023,55,6
1707652,2023,82,41
1707652,2023,56,17
1707652,2023,87,29
1707652,2023,16,20
1707652,2023,81,2
1707652,2023,33,2
1707652,2023,53,2
1707652,2023,13,7
1707652,2023,46,42
1707652,2024,86,120
1707652,2024,11,150
1707652,2024,13,5
1707652,2024,52,6
1707652,2024,46,47
1707652,2024,84,258
1707652,2024,16,21
1707652,2024,14,17
1707652,2024,85,3
1707652,2024,87,22
1707652,2024,81,2
1707652,2024,56,2
1707652,2024,82,40
1707652,2024,64,5
1707652,2024,49,5
1707652,2024,94,24
1707652,2024,45,5
1707652,2024,69,15
1707652,2024,33,3
1707652,2024,35,4
1707652,2024,96,1
1707652,2024,47,143
1707652,2024,15,218
1707652,2024,10,25
1707652,2024,55,6
1707652,2024,53,2
1707702,2019,08,35
1707702,2019,84,470
1707702,2019,64,6
1707702,2019,94,1
1707702,2019,47,62
1707702,2019,86,1
1707702,2019,49,1
1707702,2019,23,20
1707702,2019,53,4
1707702,2019,15,1
1707702,2019,35,39
1707702,2019,69,3
1707702,2019,02,2
1707702,2019,01,152
1707702,2020,64,5
1707702,2020,53,3
1707702,2020,69,3
1707702,2020,08,18
1707702,2020,49,1
1707702,2020,84,465
1707702,2020,01,152
1707702,2020,85,1
1707702,2020,23,19
1707702,2020,35,9
1707702,2020,02,2
1707702,2020,47,56
1707702,2020,94,1
1707702,2020,86,1
1707702,2021,49,3
1707702,2021,94,2
1707702,2021,01,176
1707702,2021,23,3
1707702,2021,64,5
1707702,2021,84,509
1707702,2021,85,3
1707702,2021,35,11
1707702,2021,74,1
1707702,2021,08,14
1707702,2021,53,3
1707702,2021,69,3
1707702,2021,47,65
1707702,2022,47,61
1707702,2022,86,123
1707702,2022,08,39
1707702,2022,53,2
1707702,2022,01,185
1707702,2022,64,7
1707702,2022,35,11
1707702,2022,41,17
1707702,2022,84,275
1707702,2022,94,2
1707702,2022,49,2
1707702,2022,85,3
1707702,2022,88,14
1707702,2022,74,1
1707702,2022,31,4
1707702,2022,69,5
1707702,2023,16,5
1707702,2023,41,12
1707702,2023,84,477
1707702,2023,47,66
1707702,2023,43,16
1707702,2023,88,34
1707702,2023,42,2
1707702,2023,85,5
1707702,2023,31,3
1707702,2023,69,10
1707702,2023,74,1
1707702,2023,53,2
1707702,2023,89,62
1707702,2023,35,9
1707702,2023,15,192
1707702,2023,86,133
1707702,2023,94,2
1707702,2023,82,1
1707702,2023,81,1
1707702,2023,64,7
1707702,2024,31,1
1707702,2024,16,6
1707702,2024,42,2
1707702,2024,81,1
1707702,2024,86,167
1707702,2024,94,1
1707702,2024,69,13
1707702,2024,84,462
1707702,2024,88,39
1707702,2024,85,7
1707702,2024,35,8
1707702,2024,89,68
1707702,2024,15,179
1707702,2024,47,61
1707702,2024,82,1
1707702,2024,53,3
1707702,2024,43,3
1707702,2024,41,6
1707702,2024,64,7
1708205,2019,08,60
1708205,2019,10,20
1708205,2019,69,34
1708205,2019,43,20
1708205,2019,52,40
1708205,2019,32,6
1708205,2019,42,14
1708205,2019,82,13
1708205,2019,84,1033
1708205,2019,01,1471
1708205,2019,02,9
1708205,2019,38,1
1708205,2019,56,27
1708205,2019,85,267
1708205,2019,93,3
1708205,2019,96,8
1708205,2019,61,5
1708205,2019,23,44
1708205,2019,64,14
1708205,2019,41,1
1708205,2019,53,6
1708205,2019,55,24
1708205,2019,66,5
1708205,2019,68,12
1708205,2019,35,6
1708205,2019,33,6
1708205,2019,45,50
1708205,2019,46,20
1708205,2019,47,413
1708205,2019,74,1
1708205,2019,49,10
1708205,2019,86,14
1708205,2019,16,2
1708205,2019,90,1
1708205,2019,77,12
1708205,2019,94,52
1708205,2020,49,4
1708205,2020,32,6
1708205,2020,56,29
1708205,2020,10,14
1708205,2020,16,7
1708205,2020,43,20
1708205,2020,90,1
1708205,2020,08,55
1708205,2020,47,449
1708205,2020,02,17
1708205,2020,35,6
1708205,2020,52,56
1708205,2020,64,13
1708205,2020,66,5
1708205,2020,46,16
1708205,2020,69,31
1708205,2020,94,70
1708205,2020,42,25
1708205,2020,53,6
1708205,2020,82,15
1708205,2020,96,4
1708205,2020,45,45
1708205,2020,61,6
1708205,2020,68,20
1708205,2020,01,1457
1708205,2020,23,48
1708205,2020,55,24
1708205,2020,84,996
1708205,2020,85,266
1708205,2020,93,1
1708205,2020,33,6
1708205,2020,77,11
1708205,2020,86,9
1708205,2021,01,1398
1708205,2021,32,8
1708205,2021,69,25
1708205,2021,56,51
1708205,2021,77,13
1708205,2021,86,8
1708205,2021,96,8
1708205,2021,49,6
1708205,2021,52,84
1708205,2021,85,269
1708205,2021,35,6
1708205,2021,08,126
1708205,2021,42,18
1708205,2021,68,14
1708205,2021,53,6
1708205,2021,43,17
1708205,2021,84,1123
1708205,2021,61,5
1708205,2021,45,47
1708205,2021,47,460
1708205,2021,93,1
1708205,2021,16,3
1708205,2021,55,31
1708205,2021,64,25
1708205,2021,94,74
1708205,2021,41,1
1708205,2021,66,4
1708205,2021,23,47
1708205,2021,25,4
1708205,2021,33,4
1708205,2021,46,17
1708205,2021,82,19
1708205,2021,74,1
1708205,2021,10,12
1708205,2022,45,36
1708205,2022,55,31
1708205,2022,69,38
1708205,2022,23,61
1708205,2022,42,98
1708205,2022,43,15
1708205,2022,68,18
1708205,2022,96,11
1708205,2022,02,2
1708205,2022,08,148
1708205,2022,47,551
1708205,2022,61,6
1708205,2022,82,21
1708205,2022,84,31
1708205,2022,85,301
1708205,2022,94,51
1708205,2022,16,1
1708205,2022,01,1741
1708205,2022,10,10
1708205,2022,49,15
1708205,2022,41,23
1708205,2022,52,78
1708205,2022,86,12
1708205,2022,38,1
1708205,2022,56,87
1708205,2022,64,24
1708205,2022,03,1
1708205,2022,35,15
1708205,2022,66,5
1708205,2022,33,3
1708205,2022,46,41
1708205,2022,93,2
1708205,2022,53,6
1708205,2022,32,11
1708205,2022,77,8
1708205,2022,74,1
1708205,2023,89,80
1708205,2023,11,1040
1708205,2023,14,45
1708205,2023,87,64
1708205,2023,69,33
1708205,2023,73,1
1708205,2023,38,1
1708205,2023,82,17
1708205,2023,81,86
1708205,2023,53,7
1708205,2023,13,2
1708205,2023,42,68
1708205,2023,23,48
1708205,2023,84,1046
1708205,2023,85,392
1708205,2023,15,383
1708205,2023,52,93
1708205,2023,64,26
1708205,2023,46,109
1708205,2023,96,10
1708205,2023,61,7
1708205,2023,45,43
1708205,2023,41,13
1708205,2023,74,3
1708205,2023,77,7
1708205,2023,16,276
1708205,2023,93,2
1708205,2023,55,35
1708205,2023,68,8
1708205,2023,94,447
1708205,2023,47,554
1708205,2023,35,15
1708205,2023,10,10
1708205,2023,86,23
