cod_ibge,ano,bioma,desmatado,vegetacao_natural,hidrografia
1719004,2002,Cerrado,66.2,477.5,1.1
1719004,2003,Cerrado,74.6,469.1,1.1
1719004,2004,Cerrado,83.0,460.7,1.1
1719004,2005,Cerrado,86.0,457.7,1.1
1719004,2006,Cerrado,89.0,454.7,1.1
1719004,2007,Cerrado,92.2,451.5,1.1
1719004,2008,Cerrado,95.4,448.3,1.1
1719004,2009,Cerrado,98.2,445.5,1.1
1719004,2010,Cerrado,101.0,442.7,1.1
1719004,2011,Cerrado,105.5,438.2,1.1
1719004,2012,Cerrado,110.0,433.7,1.1
1719004,2013,Cerrado,116.9,426.8,1.1
1719004,2014,Cerrado,121.1,422.6,1.1
1719004,2015,Cerrado,130.6,413.1,1.1
1719004,2016,Cerrado,133.9,409.8,1.1
1719004,2017,Cerrado,140.1,403.6,1.1
1719004,2018,Cerrado,143.5,400.2,1.1
1719004,2019,Cerrado,154.1,389.6,1.1
1719004,2020,Cerrado,161.0,382.7,1.1
1719004,2021,Cerrado,165.2,378.5,1.1
1719004,2022,Cerrado,171.7,372.0,1.1
1719004,2023,Cerrado,176.5,367.2,1.1
1720002,2000,Cerrado,122.2,149.2,0.0
1720002,2001,Cerrado,128.5,142.9,0.0
1720002,2002,Cerrado,134.8,136.6,0.0
1720002,2003,Cerrado,138.4,133.0,0.0
1720002,2004,Cerrado,142.0,129.4,0.0
1720002,2005,Cerrado,145.4,126.0,0.0
1720002,2006,Cerrado,148.8,122.6,0.0
1720002,2007,Cerrado,151.6,119.8,0.0
1720002,2008,Cerrado,154.4,117.0,0.0
1720002,2009,Cerrado,155.2,116.2,0.0
1720002,2010,Cerrado,156.0,115.4,0.0
1720002,2011,Cerrado,156.5,114.9,0.0
1720002,2012,Cerrado,157.0,114.4,0.0
1720002,2013,Cerrado,158.4,113.0,0.0
1720002,2014,Cerrado,158.8,112.6,0.0
1720002,2015,Cerrado,160.6,110.8,0.0
1720002,2016,Cerrado,162.0,109.4,0.0
1720002,2017,Cerrado,163.6,107.8,0.0
1720002,2018,Cerrado,165.5,105.9,0.0
1720002,2019,Cerrado,167.4,104.0,0.0
1720002,2020,Cerrado,170.3,101.1,0.0
1720002,2021,Cerrado,173.7,97.7,0.0
1720002,2022,Cerrado,177.9,93.5,0.0
1720002,2023,Cerrado,178.6,92.8,0.0
1720101,2000,Cerrado,214.9,741.3,0.0
1720101,2000,Amazônia,121.7,21.8,0.0
1720101,2001,Cerrado,217.9,738.3,0.0
1720101,2001,Amazônia,122.9,20.6,0.0
1720101,2002,Cerrado,220.9,735.3,0.0
1720101,2002,Amazônia,123.1,20.4,0.0
1720101,2003,Cerrado,232.4,723.8,0.0
1720101,2003,Amazônia,123.3,20.2,0.0
1720101,2004,Amazônia,123.3,20.2,0.0
1720101,2004,Cerrado,243.9,712.3,0.0
1720101,2005,Cerrado,279.0,677.2,0.0
1720101,2005,Amazônia,123.6,19.9,0.0
1720101,2006,Amazônia,123.6,19.9,0.0
1720101,2006,Cerrado,314.1,642.1,0.0
1720101,2007,Amazônia,123.6,19.9,0.0
1720101,2007,Cerrado,345.7,610.5,0.0
1720101,2008,Amazônia,123.8,19.7,0.0
1720101,2008,Cerrado,377.3,578.9,0.0
1720101,2009,Cerrado,378.6,577.6,0.0
1720101,2009,Amazônia,124.2,19.3,0.0
1720101,2010,Cerrado,379.9,576.3,0.0
1720101,2010,Amazônia,124.2,19.3,0.0
1720101,2011,Cerrado,383.6,572.6,0.0
1720101,2011,Amazônia,124.2,19.3,0.0
1720101,2012,Amazônia,124.2,19.3,0.0
1720101,2012,Cerrado,387.3,568.9,0.0
1720101,2013,Amazônia,124.2,19.3,0.0
1720101,2013,Cerrado,390.5,565.7,0.0
1720101,2014,Amazônia,124.2,19.3,0.0
1720101,2014,Cerrado,395.6,560.6,0.0
1720101,2015,Amazônia,124.2,19.3,0.0
1720101,2015,Cerrado,402.9,553.3,0.0
1720101,2016,Amazônia,124.2,19.3,0.0
1720101,2016,Cerrado,407.8,548.4,0.0
1720101,2017,Cerrado,410.1,546.1,0.0
1720101,2017,Amazônia,124.3,19.2,0.0
1720101,2018,Cerrado,413.2,543.0,0.0
1720101,2018,Amazônia,124.3,19.2,0.0
1720101,2019,Amazônia,124.3,19.2,0.0
1720101,2019,Cerrado,418.3,537.9,0.0
1720101,2020,Cerrado,449.7,506.5,0.0
1720101,2020,Amazônia,124.3,19.2,0.0
1720101,2021,Cerrado,458.0,498.2,0.0
1720101,2021,Amazônia,124.3,19.2,0.0
1720101,2022,Cerrado,468.7,487.5,0.0
1720101,2022,Amazônia,124.3,19.2,0.0
1720101,2023,Amazônia,124.3,19.2,0.0
1720101,2023,Cerrado,471.1,485.1,0.0
1720150,2000,Cerrado,5.1,1908.9,0.0
1720150,2001,Cerrado,5.5,1908.5,0.0
1720150,2002,Cerrado,5.9,1908.1,0.0
1720150,2003,Cerrado,6.2,1907.8,0.0
1720150,2004,Cerrado,6.5,1907.5,0.0
1720150,2005,Cerrado,6.9,1907.1,0.0
1720150,2006,Cerrado,7.3,1906.7,0.0
1720150,2007,Cerrado,8.2,1905.8,0.0
1720150,2008,Cerrado,9.1,1904.9,0.0
1720150,2009,Cerrado,10.0,1904.0,0.0
1720150,2010,Cerrado,10.9,1903.1,0.0
1720150,2011,Cerrado,14.3,1899.7,0.0
1720150,2012,Cerrado,17.7,1896.3,0.0
1720150,2013,Cerrado,19.3,1894.7,0.0
1720150,2014,Cerrado,19.8,1894.2,0.0
1720150,2015,Cerrado,24.2,1889.8,0.0
1720150,2016,Cerrado,25.0,1889.0,0.0
1720150,2017,Cerrado,28.2,1885.8,0.0
1720150,2018,Cerrado,30.0,1884.0,0.0
1720150,2019,Cerrado,46.9,1867.1,0.0
1720150,2020,Cerrado,48.2,1865.8,0.0
1720150,2021,Cerrado,49.1,1864.9,0.0
1720150,2022,Cerrado,49.7,1864.3,0.0
1720150,2023,Cerrado,66.0,1848.0,0.0
1720200,2000,Cerrado,299.6,82.5,13.2
1720200,2001,Cerrado,307.6,74.5,13.2
1720200,2002,Cerrado,315.6,66.5,13.2
1720200,2003,Cerrado,316.6,65.5,13.2
1720200,2004,Cerrado,317.6,64.5,13.2
1720200,2005,Cerrado,319.8,62.3,13.2
1720200,2006,Cerrado,322.0,60.1,13.2
1720200,2007,Cerrado,326.2,55.9,13.2
1720200,2008,Cerrado,330.4,51.7,13.2
1720200,2009,Cerrado,333.3,48.8,13.2
1720200,2010,Cerrado,336.2,45.9,13.2
1720200,2011,Cerrado,337.0,45.1,13.2
1720200,2012,Cerrado,337.8,44.3,13.2
1720200,2013,Cerrado,338.0,44.1,13.2
1720200,2014,Cerrado,338.5,43.6,13.2
1720200,2015,Cerrado,339.4,42.7,13.2
1720200,2016,Cerrado,340.3,41.8,13.2
1720200,2017,Cerrado,340.7,41.4,13.2
1720200,2018,Cerrado,341.8,40.3,13.2
1720200,2019,Cerrado,343.0,39.1,13.2
1720200,2020,Cerrado,343.9,38.2,13.2
1720200,2021,Cerrado,345.5,36.6,13.2
1720200,2022,Cerrado,346.8,35.3,13.2
1720200,2023,Cerrado,347.6,34.5,13.2
1720259,2000,Cerrado,135.1,1214.6,74.9
1720259,2001,Cerrado,159.1,1190.6,74.9
1720259,2002,Cerrado,183.1,1166.6,74.9
1720259,2003,Cerrado,194.1,1155.6,74.9
1720259,2004,Cerrado,205.1,1144.6,74.9
1720259,2005,Cerrado,218.8,1130.9,74.9
1720259,2006,Cerrado,232.5,1117.2,74.9
1720259,2007,Cerrado,237.6,1112.1,74.9
1720259,2008,Cerrado,242.7,1107.0,74.9
1720259,2009,Cerrado,254.8,1094.9,74.9
1720259,2010,Cerrado,266.9,1082.8,74.9
1720259,2011,Cerrado,274.3,1075.4,74.9
1720259,2012,Cerrado,281.7,1068.0,74.9
1720259,2013,Cerrado,291.6,1058.1,74.9
1720259,2014,Cerrado,310.7,1039.0,74.9
1720259,2015,Cerrado,328.2,1021.5,74.9
1720259,2016,Cerrado,335.3,1014.4,74.9
1720259,2017,Cerrado,350.2,999.5,74.9
1720259,2018,Cerrado,363.3,986.4,74.9
1720259,2019,Cerrado,374.1,975.6,74.9
1720259,2020,Cerrado,407.2,942.5,74.9
1720259,2021,Cerrado,430.7,919.0,74.9
1720259,2022,Cerrado,444.0,905.7,74.9
1720259,2023,Cerrado,458.3,891.4,74.9
1720309,2000,Amazônia,139.4,2.7,14.2
1720309,2001,Amazônia,139.5,2.6,14.2
1720309,2002,Amazônia,139.5,2.6,14.2
1720309,2003,Amazônia,139.5,2.6,14.2
1720309,2004,Amazônia,139.5,2.6,14.2
1720309,2005,Amazônia,139.7,2.4,14.2
1720309,2006,Amazônia,139.7,2.4,14.2
1720309,2007,Amazônia,139.7,2.4,14.2
1720309,2008,Amazônia,139.7,2.4,14.2
1720309,2009,Amazônia,139.7,2.4,14.2
1720309,2010,Amazônia,139.7,2.4,14.2
1720309,2011,Amazônia,139.7,2.4,14.2
1720309,2012,Amazônia,139.7,2.4,14.2
1720309,2013,Amazônia,139.7,2.4,14.2
1720309,2014,Amazônia,139.7,2.4,14.2
1720309,2015,Amazônia,139.7,2.4,14.2
1720309,2016,Amazônia,139.7,2.4,14.2
1720309,2017,Amazônia,139.7,2.4,14.2
1720309,2018,Amazônia,139.7,2.4,14.2
1720309,2019,Amazônia,139.7,2.4,14.2
1720309,2020,Amazônia,139.7,2.4,14.2
1720309,2021,Amazônia,139.7,2.4,14.2
1720309,2022,Amazônia,139.8,2.3,14.2
1720309,2023,Amazônia,139.8,2.3,14.2
1720499,2000,Cerrado,294.4,2196.7,26.8
1720499,2001,Cerrado,341.2,2149.9,26.8
1720499,2002,Cerrado,388.0,2103.1,26.8
1720499,2003,Cerrado,406.5,2084.6,26.8
1720499,2004,Cerrado,425.0,2066.1,26.8
1720499,2005,Cerrado,463.5,2027.6,26.8
1720499,2006,Cerrado,502.0,1989.1,26.8
1720499,2007,Cerrado,526.3,1964.8,26.8
1720499,2008,Cerrado,550.6,1940.5,26.8
1720499,2009,Cerrado,573.2,1917.9,26.8
1720499,2010,Cerrado,595.8,1895.3,26.8
1720499,2011,Cerrado,629.8,1861.3,26.8
1720499,2012,Cerrado,663.8,1827.3,26.8
1720499,2013,Cerrado,726.7,1764.4,26.8
1720499,2014,Cerrado,788.1,1703.0,26.8
1720499,2015,Cerrado,840.2,1650.9,26.8
1720499,2016,Cerrado,865.4,1625.7,26.8
1720499,2017,Cerrado,895.9,1595.2,26.8
1720499,2018,Cerrado,911.8,1579.3,26.8
1720499,2019,Cerrado,937.8,1553.3,26.8
1720499,2020,Cerrado,950.0,1541.1,26.8
1720499,2021,Cerrado,969.6,1521.5,26.8
1720499,2022,Cerrado,986.2,1504.9,26.8
1720499,2023,Cerrado,1010.1,1481.0,26.8
1720655,2000,Cerrado,238.8,1011.0,5.4
1720655,2001,Cerrado,263.8,986.0,5.4
1720655,2002,Cerrado,288.8,961.0,5.4
1720655,2003,Cerrado,297.9,951.9,5.4
1720655,2004,Cerrado,307.0,942.8,5.4
1720655,2005,Cerrado,318.7,931.1,5.4
1720655,2006,Cerrado,330.4,919.4,5.4
1720655,2007,Cerrado,341.9,907.9,5.4
1720655,2008,Cerrado,353.4,896.4,5.4
1720655,2009,Cerrado,357.3,892.5,5.4
1720655,2010,Cerrado,361.2,888.6,5.4
1720655,2011,Cerrado,378.3,871.5,5.4
1720655,2012,Cerrado,395.4,854.4,5.4
1720655,2013,Cerrado,420.2,829.6,5.4
1720655,2014,Cerrado,438.3,811.5,5.4
1720655,2015,Cerrado,465.2,784.6,5.4
1720655,2016,Cerrado,471.0,778.8,5.4
1720655,2017,Cerrado,485.4,764.4,5.4
1720655,2018,Cerrado,495.3,754.5,5.4
1720655,2019,Cerrado,508.7,741.1,5.4
1720655,2020,Cerrado,518.2,731.6,5.4
1720655,2021,Cerrado,525.9,723.9,5.4
1720655,2022,Cerrado,533.4,716.4,5.4
1720655,2023,Cerrado,546.2,703.6,5.4
1720804,2000,Cerrado,275.6,48.3,0.0
1720804,2001,Cerrado,279.1,44.8,0.0
1720804,2002,Cerrado,282.6,41.3,0.0
1720804,2003,Cerrado,282.9,41.0,0.0
1720804,2004,Cerrado,283.2,40.7,0.0
1720804,2005,Cerrado,285.2,38.7,0.0
1720804,2006,Cerrado,287.2,36.7,0.0
1720804,2007,Cerrado,290.1,33.8,0.0
1720804,2008,Cerrado,293.0,30.9,0.0
1720804,2009,Cerrado,293.7,30.2,0.0
1720804,2010,Cerrado,294.4,29.5,0.0
1720804,2011,Cerrado,295.1,28.8,0.0
1720804,2012,Cerrado,295.8,28.1,0.0
1720804,2013,Cerrado,295.9,28.0,0.0
1720804,2014,Cerrado,296.3,27.6,0.0
1720804,2015,Cerrado,296.4,27.5,0.0
1720804,2016,Cerrado,296.6,27.3,0.0
1720804,2017,Cerrado,296.8,27.1,0.0
1720804,2018,Cerrado,297.0,26.9,0.0
1720804,2019,Cerrado,297.4,26.5,0.0
1720804,2020,Cerrado,297.8,26.1,0.0
1720804,2021,Cerrado,298.1,25.8,0.0
1720804,2022,Cerrado,298.7,25.2,0.0
1720804,2023,Cerrado,299.3,24.6,0.0
1720853,2000,Cerrado,515.0,491.6,12.5
1720853,2001,Cerrado,547.0,459.6,12.5
1720853,2002,Cerrado,579.0,427.6,12.5
1720853,2003,Cerrado,585.6,421.0,12.5
1720853,2004,Cerrado,592.2,414.4,12.5
1720853,2005,Cerrado,598.6,408.0,12.5
1720853,2006,Cerrado,605.0,401.6,12.5
1720853,2007,Cerrado,615.3,391.3,12.5
1720853,2008,Cerrado,625.6,381.0,12.5
1720853,2009,Cerrado,629.8,376.8,12.5
1720853,2010,Cerrado,634.0,372.6,12.5
1720853,2011,Cerrado,638.3,368.3,12.5
1720853,2012,Cerrado,642.6,364.0,12.5
1720853,2013,Cerrado,654.0,352.6,12.5
1720853,2014,Cerrado,665.6,341.0,12.5
1720853,2015,Cerrado,681.3,325.3,12.5
1720853,2016,Cerrado,685.5,321.1,12.5
1720853,2017,Cerrado,691.0,315.6,12.5
1720853,2018,Cerrado,694.0,312.6,12.5
1720853,2019,Cerrado,697.7,308.9,12.5
1720853,2020,Cerrado,702.0,304.6,12.5
1720853,2021,Cerrado,706.8,299.8,12.5
1720853,2022,Cerrado,712.7,293.9,12.5
1720853,2023,Cerrado,717.4,289.2,12.5
1720903,2000,Cerrado,245.0,2190.8,3.7
1720903,2001,Cerrado,297.1,2138.7,3.7
1720903,2002,Cerrado,349.2,2086.6,3.7
1720903,2003,Cerrado,379.8,2056.0,3.7
1720903,2004,Cerrado,410.4,2025.4,3.7
1720903,2005,Cerrado,468.7,1967.1,3.7
1720903,2006,Cerrado,527.0,1908.8,3.7
1720903,2007,Cerrado,556.1,1879.7,3.7
1720903,2008,Cerrado,585.2,1850.6,3.7
1720903,2009,Cerrado,600.3,1835.5,3.7
1720903,2010,Cerrado,615.4,1820.4,3.7
1720903,2011,Cerrado,639.5,1796.3,3.7
1720903,2012,Cerrado,663.6,1772.2,3.7
1720903,2013,Cerrado,691.2,1744.6,3.7
1720903,2014,Cerrado,724.2,1711.6,3.7
1720903,2015,Cerrado,749.9,1685.9,3.7
1720903,2016,Cerrado,758.9,1676.9,3.7
1720903,2017,Cerrado,776.7,1659.1,3.7
1720903,2018,Cerrado,796.9,1638.9,3.7
1720903,2019,Cerrado,821.7,1614.1,3.7
1720903,2020,Cerrado,840.9,1594.9,3.7
1720903,2021,Cerrado,879.7,1556.1,3.7
1720903,2022,Cerrado,909.0,1526.8,3.7
1720903,2023,Cerrado,937.8,1498.0,3.7
1720937,2000,Cerrado,26.3,1074.6,4.9
1720937,2001,Cerrado,34.7,1066.2,4.9
1720937,2002,Cerrado,43.1,1057.8,4.9
1720937,2003,Cerrado,49.8,1051.1,4.9
1720937,2004,Cerrado,56.5,1044.4,4.9
1720937,2005,Cerrado,71.4,1029.5,4.9
1720937,2006,Cerrado,86.3,1014.6,4.9
1720937,2007,Cerrado,88.5,1012.4,4.9
1720937,2008,Cerrado,90.7,1010.2,4.9
1720937,2009,Cerrado,95.8,1005.1,4.9
1720937,2010,Cerrado,100.9,1000.0,4.9
1720937,2011,Cerrado,104.8,996.1,4.9
1720937,2012,Cerrado,108.7,992.2,4.9
1720937,2013,Cerrado,114.2,986.7,4.9
1720937,2014,Cerrado,121.4,979.5,4.9
1720937,2015,Cerrado,127.2,973.7,4.9
1720937,2016,Cerrado,127.7,973.2,4.9
1720937,2017,Cerrado,128.5,972.4,4.9
1720937,2018,Cerrado,132.5,968.4,4.9
1720937,2019,Cerrado,143.9,957.0,4.9
1720937,2020,Cerrado,155.7,945.2,4.9
1720937,2021,Cerrado,170.7,930.2,4.9
1720937,2022,Cerrado,190.5,910.4,4.9
1720937,2023,Cerrado,196.0,904.9,4.9
1720978,2000,Cerrado,796.6,1344.5,10.6
1720978,2001,Cerrado,858.6,1282.5,10.6
1720978,2002,Cerrado,920.6,1220.5,10.6
1720978,2003,Cerrado,992.5,1148.6,10.6
1720978,2004,Cerrado,1064.4,1076.7,10.6
1720978,2005,Cerrado,1088.0,1053.1,10.6
1720978,2006,Cerrado,1111.6,1029.5,10.6
1720978,2007,Cerrado,1130.4,1010.7,10.6
1720978,2008,Cerrado,1149.2,991.9,10.6
1720978,2009,Cerrado,1168.8,972.3,10.6
1720978,2010,Cerrado,1188.4,952.7,10.6
1720978,2011,Cerrado,1204.8,936.3,10.6
1720978,2012,Cerrado,1221.2,919.9,10.6
1720978,2013,Cerrado,1238.2,902.9,10.6
1720978,2014,Cerrado,1269.9,871.2,10.6
1720978,2015,Cerrado,1302.3,838.8,10.6
1720978,2016,Cerrado,1318.5,822.6,10.6
1720978,2017,Cerrado,1330.6,810.5,10.6
1720978,2018,Cerrado,1339.1,802.0,10.6
1720978,2019,Cerrado,1354.6,786.5,10.6
1720978,2020,Cerrado,1361.2,779.9,10.6
1720978,2021,Cerrado,1370.4,770.7,10.6
1720978,2022,Cerrado,1385.3,755.8,10.6
1720978,2023,Cerrado,1394.7,746.4,10.6
1721000,2000,Cerrado,469.0,1612.5,145.8
1721000,2001,Cerrado,474.0,1607.5,145.8
1721000,2002,Cerrado,479.0,1602.5,145.8
1721000,2003,Cerrado,511.2,1570.3,145.8
1721000,2004,Cerrado,543.4,1538.1,145.8
1721000,2005,Cerrado,555.6,1525.9,145.8
1721000,2006,Cerrado,567.8,1513.7,145.8
1721000,2007,Cerrado,579.3,1502.2,145.8
1721000,2008,Cerrado,590.8,1490.7,145.8
1721000,2009,Cerrado,596.9,1484.6,145.8
1721000,2010,Cerrado,603.0,1478.5,145.8
1721000,2011,Cerrado,616.9,1464.6,145.8
1721000,2012,Cerrado,630.8,1450.7,145.8
1721000,2013,Cerrado,673.7,1407.8,145.8
1721000,2014,Cerrado,687.8,1393.7,145.8
1721000,2015,Cerrado,711.2,1370.3,145.8
1721000,2016,Cerrado,722.1,1359.4,145.8
1721000,2017,Cerrado,730.0,1351.5,145.8
1721000,2018,Cerrado,736.6,1344.9,145.8
1721000,2019,Cerrado,746.8,1334.7,145.8
1721000,2020,Cerrado,762.3,1319.2,145.8
1721000,2021,Cerrado,775.9,1305.6,145.8
1721000,2022,Cerrado,787.2,1294.3,145.8
1721000,2023,Cerrado,804.6,1276.9,145.8
1721109,2000,Cerrado,96.2,2494.8,11.9
1721109,2001,Cerrado,100.6,2490.4,11.9
1721109,2002,Cerrado,105.0,2486.0,11.9
1721109,2003,Cerrado,122.6,2468.4,11.9
1721109,2004,Cerrado,140.2,2450.8,11.9
1721109,2005,Cerrado,144.3,2446.7,11.9
1721109,2006,Cerrado,148.4,2442.6,11.9
1721109,2007,Cerrado,156.0,2435.0,11.9
1721109,2008,Cerrado,163.6,2427.4,11.9
1721109,2009,Cerrado,166.3,2424.7,11.9
1721109,2010,Cerrado,169.0,2422.0,11.9
1721109,2011,Cerrado,176.8,2414.2,11.9
1721109,2012,Cerrado,184.6,2406.4,11.9
1721109,2013,Cerrado,196.7,2394.3,11.9
1721109,2014,Cerrado,202.9,2388.1,11.9
1721109,2015,Cerrado,213.6,2377.4,11.9
1721109,2016,Cerrado,222.2,2368.8,11.9
1721109,2017,Cerrado,229.6,2361.4,11.9
1721109,2018,Cerrado,233.4,2357.6,11.9
1721109,2019,Cerrado,238.3,2352.7,11.9
1721109,2020,Cerrado,242.3,2348.7,11.9
1721109,2021,Cerrado,249.5,2341.5,11.9
1721109,2022,Cerrado,255.7,2335.3,11.9
1721109,2023,Cerrado,261.3,2329.7,11.9
1721208,2000,Cerrado,322.4,729.9,26.0
1721208,2001,Cerrado,324.2,728.1,26.0
1721208,2002,Cerrado,326.0,726.3,26.0
1721208,2003,Cerrado,328.2,724.1,26.0
1721208,2004,Cerrado,330.4,721.9,26.0
1721208,2005,Cerrado,334.2,718.1,26.0
1721208,2006,Cerrado,338.0,714.3,26.0
1721208,2007,Cerrado,343.2,709.1,26.0
1721208,2008,Cerrado,348.4,703.9,26.0
1721208,2009,Cerrado,349.2,703.1,26.0
1721208,2010,Cerrado,350.0,702.3,26.0
1721208,2011,Cerrado,351.3,701.0,26.0
1721208,2012,Cerrado,352.6,699.7,26.0
1721208,2013,Cerrado,362.7,689.6,26.0
1721208,2014,Cerrado,365.4,686.9,26.0
1721208,2015,Cerrado,368.6,683.7,26.0
1721208,2016,Cerrado,370.7,681.6,26.0
1721208,2017,Cerrado,371.0,681.3,26.0
1721208,2018,Cerrado,371.7,680.6,26.0
1721208,2019,Cerrado,372.2,680.1,26.0
1721208,2020,Cerrado,373.4,678.9,26.0
1721208,2021,Cerrado,377.0,675.3,26.0
1721208,2022,Cerrado,378.2,674.1,26.0
1721208,2023,Cerrado,378.8,673.5,26.0
1721257,2000,Cerrado,79.5,608.2,17.8
1721257,2001,Cerrado,96.3,591.4,17.8
1721257,2002,Cerrado,113.1,574.6,17.8
1721257,2003,Cerrado,153.4,534.3,17.8
1721257,2004,Cerrado,193.7,494.0,17.8
1721257,2005,Cerrado,210.6,477.1,17.8
1721257,2006,Cerrado,227.5,460.2,17.8
1721257,2007,Cerrado,232.5,455.2,17.8
1721257,2008,Cerrado,237.5,450.2,17.8
1721257,2009,Cerrado,242.3,445.4,17.8
1721257,2010,Cerrado,247.1,440.6,17.8
1721257,2011,Cerrado,259.4,428.3,17.8
1721257,2012,Cerrado,271.7,416.0,17.8
1721257,2013,Cerrado,282.5,405.2,17.8
1721257,2014,Cerrado,297.2,390.5,17.8
1721257,2015,Cerrado,312.0,375.7,17.8
1721257,2016,Cerrado,321.7,366.0,17.8
1721257,2017,Cerrado,327.8,359.9,17.8
1721257,2018,Cerrado,331.2,356.5,17.8
1721257,2019,Cerrado,339.5,348.2,17.8
1721257,2020,Cerrado,343.7,344.0,17.8
1721257,2021,Cerrado,350.1,337.6,17.8
1721257,2022,Cerrado,364.9,322.8,17.8
1721257,2023,Cerrado,370.1,317.6,17.8
1721307,2000,Cerrado,26.2,846.5,16.3
1721307,2001,Cerrado,31.4,841.3,16.3
1721307,2002,Cerrado,36.6,836.1,16.3
1721307,2003,Cerrado,54.7,818.0,16.3
1721307,2004,Cerrado,72.8,799.9,16.3
1721307,2005,Cerrado,81.7,791.0,16.3
1721307,2006,Cerrado,90.6,782.1,16.3
1721307,2007,Cerrado,109.7,763.0,16.3
1721307,2008,Cerrado,128.8,743.9,16.3
1721307,2009,Cerrado,145.1,727.6,16.3
1721307,2010,Cerrado,161.4,711.3,16.3
1721307,2011,Cerrado,168.0,704.7,16.3
1721307,2012,Cerrado,174.6,698.1,16.3
1721307,2013,Cerrado,181.0,691.7,16.3
1721307,2014,Cerrado,190.7,682.0,16.3
1721307,2015,Cerrado,200.2,672.5,16.3
1721307,2016,Cerrado,220.3,652.4,16.3
1721307,2017,Cerrado,222.5,650.2,16.3
1721307,2018,Cerrado,226.9,645.8,16.3
1721307,2019,Cerrado,256.3,616.4,16.3
1721307,2020,Cerrado,265.6,607.1,16.3
1721307,2021,Cerrado,274.6,598.1,16.3
1721307,2022,Cerrado,281.6,591.1,16.3
1721307,2023,Cerrado,291.3,581.4,16.3
1722081,2000,Cerrado,278.5,930.1,0.0
1722081,2000,Amazônia,53.8,95.3,0.0
1722081,2001,Cerrado,293.6,915.0,0.0
1722081,2001,Amazônia,53.8,95.3,0.0
1722081,2002,Amazônia,54.9,94.2,0.0
1722081,2002,Cerrado,308.7,899.9,0.0
1722081,2003,Amazônia,60.4,88.7,0.0
1722081,2003,Cerrado,318.6,890.0,0.0
1722081,2004,Cerrado,328.5,880.1,0.0
1722081,2004,Amazônia,61.6,87.5,0.0
1722081,2005,Amazônia,70.5,78.6,0.0
1722081,2005,Cerrado,351.2,857.4,0.0
1722081,2006,Cerrado,373.9,834.7,0.0
1722081,2006,Amazônia,71.0,78.1,0.0
1722081,2007,Amazônia,71.2,77.9,0.0
1722081,2007,Cerrado,382.7,825.9,0.0
1722081,2008,Cerrado,391.5,817.1,0.0
1722081,2008,Amazônia,72.9,76.2,0.0
1722081,2009,Amazônia,73.0,76.1,0.0
1722081,2009,Cerrado,402.4,806.2,0.0
1722081,2010,Cerrado,413.3,795.3,0.0
1722081,2010,Amazônia,73.2,75.9,0.0
1722081,2011,Amazônia,73.4,75.7,0.0
1722081,2011,Cerrado,432.0,776.6,0.0
1722081,2012,Cerrado,450.7,757.9,0.0
1722081,2012,Amazônia,73.4,75.7,0.0
1722081,2013,Amazônia,73.5,75.6,0.0
1722081,2013,Cerrado,468.5,740.1,0.0
1722081,2014,Amazônia,73.6,75.5,0.0
1722081,2014,Cerrado,485.9,722.7,0.0
1722081,2015,Cerrado,494.0,714.6,0.0
1722081,2015,Amazônia,73.7,75.4,0.0
1722081,2016,Amazônia,73.8,75.3,0.0
1722081,2016,Cerrado,503.7,704.9,0.0
1722081,2017,Amazônia,73.8,75.3,0.0
1722081,2017,Cerrado,512.8,695.8,0.0
1722081,2018,Cerrado,520.2,688.4,0.0
1722081,2018,Amazônia,74.0,75.1,0.0
1722081,2019,Cerrado,525.2,683.4,0.0
1722081,2019,Amazônia,74.2,74.9,0.0
1722081,2020,Cerrado,542.9,665.7,0.0
1722081,2020,Amazônia,74.7,74.4,0.0
1722081,2021,Amazônia,76.6,72.5,0.0
1722081,2021,Cerrado,557.3,651.3,0.0
1722081,2022,Amazônia,77.0,72.1,0.0
1722081,2022,Cerrado,568.8,639.8,0.0
1722081,2023,Amazônia,77.5,71.6,0.0
1722081,2023,Cerrado,583.7,624.9,0.0
1722107,2000,Amazônia,924.6,227.8,24.0
1722107,2001,Amazônia,932.9,219.5,24.0
1722107,2002,Amazônia,941.4,211.0,24.0
1722107,2003,Amazônia,948.3,204.1,24.0
1722107,2004,Amazônia,954.1,198.3,24.0
1722107,2005,Amazônia,963.7,188.7,24.0
1722107,2006,Amazônia,964.3,188.1,24.0
1722107,2007,Amazônia,973.8,178.6,24.0
1722107,2008,Amazônia,981.7,170.7,24.0
1722107,2009,Amazônia,984.8,167.6,24.0
1722107,2010,Amazônia,991.3,161.1,24.0
1722107,2011,Amazônia,992.9,159.5,24.0
1722107,2012,Amazônia,994.3,158.1,24.0
1722107,2013,Amazônia,994.5,157.9,24.0
1722107,2014,Amazônia,998.2,154.2,24.0
1722107,2015,Amazônia,999.7,152.7,24.0
1722107,2016,Amazônia,1001.7,150.7,24.0
1722107,2017,Amazônia,1002.3,150.1,24.0
1722107,2018,Amazônia,1002.8,149.6,24.0
1722107,2019,Amazônia,1003.3,149.1,24.0
1722107,2020,Amazônia,1003.9,148.5,24.0
1722107,2021,Amazônia,1005.0,147.4,24.0
1722107,2022,Amazônia,1006.5,145.9,24.0
1722107,2023,Amazônia,1007.2,145.2,24.0
