ano,sigla_uf,id_municipio,recusa,tipo_administracao,existencia_adm_indireta,tipo_vinculo,escolaridade,quantidade_vinculo
2018,TO,1715754,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1715754,0,Indireta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1715754,0,Indireta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1715754,0,Indireta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1715754,0,Indireta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1715754,0,Indireta,0,Sem vínculo permanente,Pós-graduação,
2019,TO,1715754,0,Direta,0,Estatutários,Total,206
2019,TO,1715754,0,Direta,0,Celetistas,Total,0
2019,TO,1715754,0,Direta,0,Somente comissionados,Total,68
2019,TO,1715754,0,Direta,0,Estagiários,Total,0
2019,TO,1715754,0,Direta,0,Sem vínculo permanente,Total,135
2019,TO,1715754,0,Indireta,0,Estatutários,Total,
2019,TO,1715754,0,Indireta,0,Celetistas,Total,
2019,TO,1715754,0,Indireta,0,Somente comissionados,Total,
2019,TO,1715754,0,Indireta,0,Estagiários,Total,
2019,TO,1715754,0,Indireta,0,Sem vínculo permanente,Total,
2020,TO,1715754,0,Direta,0,Estatutários,Total,193
2020,TO,1715754,0,Direta,0,Celetistas,Total,0
2020,TO,1715754,0,Direta,0,Somente comissionados,Total,101
2020,TO,1715754,0,Direta,0,Estagiários,Total,0
2020,TO,1715754,0,Direta,0,Sem vínculo permanente,Total,139
2020,TO,1715754,0,Indireta,0,Estatutários,Total,
2020,TO,1715754,0,Indireta,0,Celetistas,Total,
2020,TO,1715754,0,Indireta,0,Somente comissionados,Total,
2020,TO,1715754,0,Indireta,0,Estagiários,Total,
2020,TO,1715754,0,Indireta,0,Sem vínculo permanente,Total,
2021,TO,1715754,0,Direta,1,Estatutários,Total,269
2021,TO,1715754,0,Direta,1,Celetistas,Total,0
2021,TO,1715754,0,Direta,1,Somente comissionados,Total,79
2021,TO,1715754,0,Direta,1,Estagiários,Total,0
2021,TO,1715754,0,Direta,1,Sem vínculo permanente,Total,151
2021,TO,1715754,0,Indireta,1,Estatutários,Total,0
2021,TO,1715754,0,Indireta,1,Celetistas,Total,0
2021,TO,1715754,0,Indireta,1,Somente comissionados,Total,1
2021,TO,1715754,0,Indireta,1,Estagiários,Total,0
2021,TO,1715754,0,Indireta,1,Sem vínculo permanente,Total,1
2018,TO,1716109,0,Direta,0,Estatutários,Total,789
2018,TO,1716109,0,Direta,0,Estatutários,Sem instrução,0
2018,TO,1716109,0,Direta,0,Estatutários,Ensino fundamental,137
2018,TO,1716109,0,Direta,0,Estatutários,Ensino médio,359
2018,TO,1716109,0,Direta,0,Estatutários,Ensino superior,167
2018,TO,1716109,0,Direta,0,Estatutários,Pós-graduação,126
2018,TO,1716109,0,Direta,0,Celetistas,Total,0
2018,TO,1716109,0,Direta,0,Celetistas,Sem instrução,0
2018,TO,1716109,0,Direta,0,Celetistas,Ensino fundamental,0
2018,TO,1716109,0,Direta,0,Celetistas,Ensino médio,0
2018,TO,1716109,0,Direta,0,Celetistas,Ensino superior,0
2018,TO,1716109,0,Direta,0,Celetistas,Pós-graduação,0
2018,TO,1716109,0,Direta,0,Somente comissionados,Total,149
2018,TO,1716109,0,Direta,0,Somente comissionados,Sem instrução,0
2018,TO,1716109,0,Direta,0,Somente comissionados,Ensino fundamental,11
2018,TO,1716109,0,Direta,0,Somente comissionados,Ensino médio,92
2018,TO,1716109,0,Direta,0,Somente comissionados,Ensino superior,46
2018,TO,1716109,0,Direta,0,Somente comissionados,Pós-graduação,0
2018,TO,1716109,0,Direta,0,Estagiários,Total,0
2018,TO,1716109,0,Direta,0,Estagiários,Ensino fundamental,0
2018,TO,1716109,0,Direta,0,Estagiários,Ensino médio,0
2018,TO,1716109,0,Direta,0,Estagiários,Ensino superior,0
2018,TO,1716109,0,Direta,0,Estagiários,Pós-graduação,0
2018,TO,1716109,0,Direta,0,Sem vínculo permanente,Total,726
2018,TO,1716109,0,Direta,0,Sem vínculo permanente,Sem instrução,0
2018,TO,1716109,0,Direta,0,Sem vínculo permanente,Ensino fundamental,112
2018,TO,1716109,0,Direta,0,Sem vínculo permanente,Ensino médio,391
2018,TO,1716109,0,Direta,0,Sem vínculo permanente,Ensino superior,222
2018,TO,1716109,0,Direta,0,Sem vínculo permanente,Pós-graduação,1
2018,TO,1716109,0,Indireta,0,Estatutários,Total,
2018,TO,1716109,0,Indireta,0,Estatutários,Sem instrução,
2018,TO,1716109,0,Indireta,0,Estatutários,Ensino fundamental,
2018,TO,1716109,0,Indireta,0,Estatutários,Ensino médio,
2018,TO,1716109,0,Indireta,0,Estatutários,Ensino superior,
2018,TO,1716109,0,Indireta,0,Estatutários,Pós-graduação,
2018,TO,1716109,0,Indireta,0,Celetistas,Total,
2018,TO,1716109,0,Indireta,0,Celetistas,Sem instrução,
2018,TO,1716109,0,Indireta,0,Celetistas,Ensino fundamental,
2018,TO,1716109,0,Indireta,0,Celetistas,Ensino médio,
2018,TO,1716109,0,Indireta,0,Celetistas,Ensino superior,
2018,TO,1716109,0,Indireta,0,Celetistas,Pós-graduação,
2018,TO,1716109,0,Indireta,0,Somente comissionados,Total,
2018,TO,1716109,0,Indireta,0,Somente comissionados,Sem instrução,
2018,TO,1716109,0,Indireta,0,Somente comissionados,Ensino fundamental,
2018,TO,1716109,0,Indireta,0,Somente comissionados,Ensino médio,
2018,TO,1716109,0,Indireta,0,Somente comissionados,Ensino superior,
2018,TO,1716109,0,Indireta,0,Somente comissionados,Pós-graduação,
2018,TO,1716109,0,Indireta,0,Estagiários,Total,
2018,TO,1716109,0,Indireta,0,Estagiários,Ensino fundamental,
2018,TO,1716109,0,Indireta,0,Estagiários,Ensino médio,
2018,TO,1716109,0,Indireta,0,Estagiários,Ensino superior,
2018,TO,1716109,0,Indireta,0,Estagiários,Pós-graduação,
2018,TO,1716109,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1716109,0,Indireta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1716109,0,Indireta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1716109,0,Indireta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1716109,0,Indireta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1716109,0,Indireta,0,Sem vínculo permanente,Pós-graduação,
2019,TO,1716109,0,Direta,0,Estatutários,Total,767
2019,TO,1716109,0,Direta,0,Celetistas,Total,0
2019,TO,1716109,0,Direta,0,Somente comissionados,Total,162
2019,TO,1716109,0,Direta,0,Estagiários,Total,0
2019,TO,1716109,0,Direta,0,Sem vínculo permanente,Total,823
2019,TO,1716109,0,Indireta,0,Estatutários,Total,
2019,TO,1716109,0,Indireta,0,Celetistas,Total,
2019,TO,1716109,0,Indireta,0,Somente comissionados,Total,
2019,TO,1716109,0,Indireta,0,Estagiários,Total,
2019,TO,1716109,0,Indireta,0,Sem vínculo permanente,Total,
2020,TO,1716109,0,Direta,0,Estatutários,Total,721
2020,TO,1716109,0,Direta,0,Celetistas,Total,0
2020,TO,1716109,0,Direta,0,Somente comissionados,Total,187
2020,TO,1716109,0,Direta,0,Estagiários,Total,0
2020,TO,1716109,0,Direta,0,Sem vínculo permanente,Total,782
2020,TO,1716109,0,Indireta,0,Estatutários,Total,
2020,TO,1716109,0,Indireta,0,Celetistas,Total,
2020,TO,1716109,0,Indireta,0,Somente comissionados,Total,
2020,TO,1716109,0,Indireta,0,Estagiários,Total,
2020,TO,1716109,0,Indireta,0,Sem vínculo permanente,Total,
2021,TO,1716109,0,Direta,0,Estatutários,Total,707
2021,TO,1716109,0,Direta,0,Celetistas,Total,0
2021,TO,1716109,0,Direta,0,Somente comissionados,Total,192
2021,TO,1716109,0,Direta,0,Estagiários,Total,0
2021,TO,1716109,0,Direta,0,Sem vínculo permanente,Total,902
2021,TO,1716109,0,Indireta,0,Estatutários,Total,
2021,TO,1716109,0,Indireta,0,Celetistas,Total,
2021,TO,1716109,0,Indireta,0,Somente comissionados,Total,
2021,TO,1716109,0,Indireta,0,Estagiários,Total,
2021,TO,1716109,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1716208,0,Direta,0,Estatutários,Total,313
2018,TO,1716208,0,Direta,0,Estatutários,Sem instrução,
2018,TO,1716208,0,Direta,0,Estatutários,Ensino fundamental,
2018,TO,1716208,0,Direta,0,Estatutários,Ensino médio,
2018,TO,1716208,0,Direta,0,Estatutários,Ensino superior,
2018,TO,1716208,0,Direta,0,Estatutários,Pós-graduação,
2018,TO,1716208,0,Direta,0,Celetistas,Total,0
2018,TO,1716208,0,Direta,0,Celetistas,Sem instrução,0
2018,TO,1716208,0,Direta,0,Celetistas,Ensino fundamental,0
2018,TO,1716208,0,Direta,0,Celetistas,Ensino médio,0
2018,TO,1716208,0,Direta,0,Celetistas,Ensino superior,0
2018,TO,1716208,0,Direta,0,Celetistas,Pós-graduação,0
2018,TO,1716208,0,Direta,0,Somente comissionados,Total,61
2018,TO,1716208,0,Direta,0,Somente comissionados,Sem instrução,
2018,TO,1716208,0,Direta,0,Somente comissionados,Ensino fundamental,
2018,TO,1716208,0,Direta,0,Somente comissionados,Ensino médio,
2018,TO,1716208,0,Direta,0,Somente comissionados,Ensino superior,
2018,TO,1716208,0,Direta,0,Somente comissionados,Pós-graduação,
2018,TO,1716208,0,Direta,0,Estagiários,Total,0
2018,TO,1716208,0,Direta,0,Estagiários,Ensino fundamental,0
2018,TO,1716208,0,Direta,0,Estagiários,Ensino médio,0
2018,TO,1716208,0,Direta,0,Estagiários,Ensino superior,0
2018,TO,1716208,0,Direta,0,Estagiários,Pós-graduação,0
2018,TO,1716208,0,Direta,0,Sem vínculo permanente,Total,236
2018,TO,1716208,0,Direta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1716208,0,Direta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1716208,0,Direta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1716208,0,Direta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1716208,0,Direta,0,Sem vínculo permanente,Pós-graduação,
2018,TO,1716208,0,Indireta,0,Estatutários,Total,
2018,TO,1716208,0,Indireta,0,Estatutários,Sem instrução,
2018,TO,1716208,0,Indireta,0,Estatutários,Ensino fundamental,
2018,TO,1716208,0,Indireta,0,Estatutários,Ensino médio,
2018,TO,1716208,0,Indireta,0,Estatutários,Ensino superior,
2018,TO,1716208,0,Indireta,0,Estatutários,Pós-graduação,
2018,TO,1716208,0,Indireta,0,Celetistas,Total,
2018,TO,1716208,0,Indireta,0,Celetistas,Sem instrução,
2018,TO,1716208,0,Indireta,0,Celetistas,Ensino fundamental,
2018,TO,1716208,0,Indireta,0,Celetistas,Ensino médio,
2018,TO,1716208,0,Indireta,0,Celetistas,Ensino superior,
2018,TO,1716208,0,Indireta,0,Celetistas,Pós-graduação,
2018,TO,1716208,0,Indireta,0,Somente comissionados,Total,
2018,TO,1716208,0,Indireta,0,Somente comissionados,Sem instrução,
2018,TO,1716208,0,Indireta,0,Somente comissionados,Ensino fundamental,
2018,TO,1716208,0,Indireta,0,Somente comissionados,Ensino médio,
2018,TO,1716208,0,Indireta,0,Somente comissionados,Ensino superior,
2018,TO,1716208,0,Indireta,0,Somente comissionados,Pós-graduação,
2018,TO,1716208,0,Indireta,0,Estagiários,Total,
2018,TO,1716208,0,Indireta,0,Estagiários,Ensino fundamental,
2018,TO,1716208,0,Indireta,0,Estagiários,Ensino médio,
2018,TO,1716208,0,Indireta,0,Estagiários,Ensino superior,
2018,TO,1716208,0,Indireta,0,Estagiários,Pós-graduação,
2018,TO,1716208,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1716208,0,Indireta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1716208,0,Indireta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1716208,0,Indireta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1716208,0,Indireta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1716208,0,Indireta,0,Sem vínculo permanente,Pós-graduação,
2019,TO,1716208,0,Direta,0,Estatutários,Total,315
2019,TO,1716208,0,Direta,0,Celetistas,Total,0
2019,TO,1716208,0,Direta,0,Somente comissionados,Total,67
2019,TO,1716208,0,Direta,0,Estagiários,Total,0
2019,TO,1716208,0,Direta,0,Sem vínculo permanente,Total,217
2019,TO,1716208,0,Indireta,0,Estatutários,Total,
2019,TO,1716208,0,Indireta,0,Celetistas,Total,
2019,TO,1716208,0,Indireta,0,Somente comissionados,Total,
2019,TO,1716208,0,Indireta,0,Estagiários,Total,
2019,TO,1716208,0,Indireta,0,Sem vínculo permanente,Total,
2020,TO,1716208,0,Direta,0,Estatutários,Total,186
2020,TO,1716208,0,Direta,0,Celetistas,Total,0
2020,TO,1716208,0,Direta,0,Somente comissionados,Total,29
2020,TO,1716208,0,Direta,0,Estagiários,Total,0
2020,TO,1716208,0,Direta,0,Sem vínculo permanente,Total,36
2020,TO,1716208,0,Indireta,0,Estatutários,Total,
2020,TO,1716208,0,Indireta,0,Celetistas,Total,
2020,TO,1716208,0,Indireta,0,Somente comissionados,Total,
2020,TO,1716208,0,Indireta,0,Estagiários,Total,
2020,TO,1716208,0,Indireta,0,Sem vínculo permanente,Total,
2021,TO,1716208,0,Direta,0,Estatutários,Total,397
2021,TO,1716208,0,Direta,0,Celetistas,Total,0
2021,TO,1716208,0,Direta,0,Somente comissionados,Total,138
2021,TO,1716208,0,Direta,0,Estagiários,Total,0
2021,TO,1716208,0,Direta,0,Sem vínculo permanente,Total,149
2021,TO,1716208,0,Indireta,0,Estatutários,Total,
2021,TO,1716208,0,Indireta,0,Celetistas,Total,
2021,TO,1716208,0,Indireta,0,Somente comissionados,Total,
2021,TO,1716208,0,Indireta,0,Estagiários,Total,
2021,TO,1716208,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1716307,0,Direta,0,Estatutários,Total,177
2018,TO,1716307,0,Direta,0,Estatutários,Sem instrução,8
2018,TO,1716307,0,Direta,0,Estatutários,Ensino fundamental,28
2018,TO,1716307,0,Direta,0,Estatutários,Ensino médio,67
2018,TO,1716307,0,Direta,0,Estatutários,Ensino superior,48
2018,TO,1716307,0,Direta,0,Estatutários,Pós-graduação,26
2018,TO,1716307,0,Direta,0,Celetistas,Total,0
2018,TO,1716307,0,Direta,0,Celetistas,Sem instrução,0
2018,TO,1716307,0,Direta,0,Celetistas,Ensino fundamental,0
2018,TO,1716307,0,Direta,0,Celetistas,Ensino médio,0
2018,TO,1716307,0,Direta,0,Celetistas,Ensino superior,0
2018,TO,1716307,0,Direta,0,Celetistas,Pós-graduação,0
2018,TO,1716307,0,Direta,0,Somente comissionados,Total,43
2018,TO,1716307,0,Direta,0,Somente comissionados,Sem instrução,0
2018,TO,1716307,0,Direta,0,Somente comissionados,Ensino fundamental,8
2018,TO,1716307,0,Direta,0,Somente comissionados,Ensino médio,24
2018,TO,1716307,0,Direta,0,Somente comissionados,Ensino superior,10
2018,TO,1716307,0,Direta,0,Somente comissionados,Pós-graduação,1
2018,TO,1716307,0,Direta,0,Estagiários,Total,0
2018,TO,1716307,0,Direta,0,Estagiários,Ensino fundamental,0
2018,TO,1716307,0,Direta,0,Estagiários,Ensino médio,0
2018,TO,1716307,0,Direta,0,Estagiários,Ensino superior,0
2018,TO,1716307,0,Direta,0,Estagiários,Pós-graduação,0
2018,TO,1716307,0,Direta,0,Sem vínculo permanente,Total,58
2018,TO,1716307,0,Direta,0,Sem vínculo permanente,Sem instrução,0
2018,TO,1716307,0,Direta,0,Sem vínculo permanente,Ensino fundamental,12
2018,TO,1716307,0,Direta,0,Sem vínculo permanente,Ensino médio,28
2018,TO,1716307,0,Direta,0,Sem vínculo permanente,Ensino superior,18
2018,TO,1716307,0,Direta,0,Sem vínculo permanente,Pós-graduação,0
2018,TO,1716307,0,Indireta,0,Estatutários,Total,
2018,TO,1716307,0,Indireta,0,Estatutários,Sem instrução,
2018,TO,1716307,0,Indireta,0,Estatutários,Ensino fundamental,
2018,TO,1716307,0,Indireta,0,Estatutários,Ensino médio,
2018,TO,1716307,0,Indireta,0,Estatutários,Ensino superior,
2018,TO,1716307,0,Indireta,0,Estatutários,Pós-graduação,
2018,TO,1716307,0,Indireta,0,Celetistas,Total,
2018,TO,1716307,0,Indireta,0,Celetistas,Sem instrução,
2018,TO,1716307,0,Indireta,0,Celetistas,Ensino fundamental,
2018,TO,1716307,0,Indireta,0,Celetistas,Ensino médio,
2018,TO,1716307,0,Indireta,0,Celetistas,Ensino superior,
2018,TO,1716307,0,Indireta,0,Celetistas,Pós-graduação,
2018,TO,1716307,0,Indireta,0,Somente comissionados,Total,
2018,TO,1716307,0,Indireta,0,Somente comissionados,Sem instrução,
2018,TO,1716307,0,Indireta,0,Somente comissionados,Ensino fundamental,
2018,TO,1716307,0,Indireta,0,Somente comissionados,Ensino médio,
2018,TO,1716307,0,Indireta,0,Somente comissionados,Ensino superior,
2018,TO,1716307,0,Indireta,0,Somente comissionados,Pós-graduação,
2018,TO,1716307,0,Indireta,0,Estagiários,Total,
2018,TO,1716307,0,Indireta,0,Estagiários,Ensino fundamental,
2018,TO,1716307,0,Indireta,0,Estagiários,Ensino médio,
2018,TO,1716307,0,Indireta,0,Estagiários,Ensino superior,
2018,TO,1716307,0,Indireta,0,Estagiários,Pós-graduação,
2018,TO,1716307,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1716307,0,Indireta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1716307,0,Indireta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1716307,0,Indireta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1716307,0,Indireta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1716307,0,Indireta,0,Sem vínculo permanente,Pós-graduação,
2019,TO,1716307,0,Direta,0,Estatutários,Total,162
2019,TO,1716307,0,Direta,0,Celetistas,Total,0
2019,TO,1716307,0,Direta,0,Somente comissionados,Total,52
2019,TO,1716307,0,Direta,0,Estagiários,Total,0
2019,TO,1716307,0,Direta,0,Sem vínculo permanente,Total,65
2019,TO,1716307,0,Indireta,0,Estatutários,Total,
2019,TO,1716307,0,Indireta,0,Celetistas,Total,
2019,TO,1716307,0,Indireta,0,Somente comissionados,Total,
2019,TO,1716307,0,Indireta,0,Estagiários,Total,
2019,TO,1716307,0,Indireta,0,Sem vínculo permanente,Total,
2020,TO,1716307,0,Direta,0,Estatutários,Total,162
2020,TO,1716307,0,Direta,0,Celetistas,Total,0
2020,TO,1716307,0,Direta,0,Somente comissionados,Total,36
2020,TO,1716307,0,Direta,0,Estagiários,Total,0
2020,TO,1716307,0,Direta,0,Sem vínculo permanente,Total,0
2020,TO,1716307,0,Indireta,0,Estatutários,Total,
2020,TO,1716307,0,Indireta,0,Celetistas,Total,
2020,TO,1716307,0,Indireta,0,Somente comissionados,Total,
2020,TO,1716307,0,Indireta,0,Estagiários,Total,
2020,TO,1716307,0,Indireta,0,Sem vínculo permanente,Total,
2021,TO,1716307,0,Direta,0,Estatutários,Total,136
2021,TO,1716307,0,Direta,0,Celetistas,Total,0
2021,TO,1716307,0,Direta,0,Somente comissionados,Total,59
2021,TO,1716307,0,Direta,0,Estagiários,Total,0
2021,TO,1716307,0,Direta,0,Sem vínculo permanente,Total,69
2021,TO,1716307,0,Indireta,0,Estatutários,Total,
2021,TO,1716307,0,Indireta,0,Celetistas,Total,
2021,TO,1716307,0,Indireta,0,Somente comissionados,Total,
2021,TO,1716307,0,Indireta,0,Estagiários,Total,
2021,TO,1716307,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1716505,0,Direta,1,Estatutários,Total,317
2018,TO,1716505,0,Direta,1,Estatutários,Sem instrução,0
2018,TO,1716505,0,Direta,1,Estatutários,Ensino fundamental,8
2018,TO,1716505,0,Direta,1,Estatutários,Ensino médio,161
2018,TO,1716505,0,Direta,1,Estatutários,Ensino superior,108
2018,TO,1716505,0,Direta,1,Estatutários,Pós-graduação,40
2018,TO,1716505,0,Direta,1,Celetistas,Total,6
2018,TO,1716505,0,Direta,1,Celetistas,Sem instrução,0
2018,TO,1716505,0,Direta,1,Celetistas,Ensino fundamental,1
2018,TO,1716505,0,Direta,1,Celetistas,Ensino médio,5
2018,TO,1716505,0,Direta,1,Celetistas,Ensino superior,0
2018,TO,1716505,0,Direta,1,Celetistas,Pós-graduação,0
2018,TO,1716505,0,Direta,1,Somente comissionados,Total,77
2018,TO,1716505,0,Direta,1,Somente comissionados,Sem instrução,0
2018,TO,1716505,0,Direta,1,Somente comissionados,Ensino fundamental,0
2018,TO,1716505,0,Direta,1,Somente comissionados,Ensino médio,74
2018,TO,1716505,0,Direta,1,Somente comissionados,Ensino superior,3
2018,TO,1716505,0,Direta,1,Somente comissionados,Pós-graduação,0
2018,TO,1716505,0,Direta,1,Estagiários,Total,29
2018,TO,1716505,0,Direta,1,Estagiários,Ensino fundamental,0
2018,TO,1716505,0,Direta,1,Estagiários,Ensino médio,29
2018,TO,1716505,0,Direta,1,Estagiários,Ensino superior,0
2018,TO,1716505,0,Direta,1,Estagiários,Pós-graduação,0
2018,TO,1716505,0,Direta,1,Sem vínculo permanente,Total,167
2018,TO,1716505,0,Direta,1,Sem vínculo permanente,Sem instrução,0
2018,TO,1716505,0,Direta,1,Sem vínculo permanente,Ensino fundamental,0
2018,TO,1716505,0,Direta,1,Sem vínculo permanente,Ensino médio,160
2018,TO,1716505,0,Direta,1,Sem vínculo permanente,Ensino superior,7
2018,TO,1716505,0,Direta,1,Sem vínculo permanente,Pós-graduação,0
2018,TO,1716505,0,Indireta,1,Estatutários,Total,
2018,TO,1716505,0,Indireta,1,Estatutários,Sem instrução,
2018,TO,1716505,0,Indireta,1,Estatutários,Ensino fundamental,
2018,TO,1716505,0,Indireta,1,Estatutários,Ensino médio,
2018,TO,1716505,0,Indireta,1,Estatutários,Ensino superior,
2018,TO,1716505,0,Indireta,1,Estatutários,Pós-graduação,
2018,TO,1716505,0,Indireta,1,Celetistas,Total,
2018,TO,1716505,0,Indireta,1,Celetistas,Sem instrução,
2018,TO,1716505,0,Indireta,1,Celetistas,Ensino fundamental,
2018,TO,1716505,0,Indireta,1,Celetistas,Ensino médio,
2018,TO,1716505,0,Indireta,1,Celetistas,Ensino superior,
2018,TO,1716505,0,Indireta,1,Celetistas,Pós-graduação,
2018,TO,1716505,0,Indireta,1,Somente comissionados,Total,
2018,TO,1716505,0,Indireta,1,Somente comissionados,Sem instrução,
2018,TO,1716505,0,Indireta,1,Somente comissionados,Ensino fundamental,
2018,TO,1716505,0,Indireta,1,Somente comissionados,Ensino médio,
2018,TO,1716505,0,Indireta,1,Somente comissionados,Ensino superior,
2018,TO,1716505,0,Indireta,1,Somente comissionados,Pós-graduação,
2018,TO,1716505,0,Indireta,1,Estagiários,Total,
2018,TO,1716505,0,Indireta,1,Estagiários,Ensino fundamental,
